대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,동명칭,주부속구분코드,주부속구분코드명,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용동,지붕코드,지붕코드명,기타지붕,세대수(세대),가구수(가구),높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적(㎡),총동연면적(㎡),옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),옥내자주식면적(㎡),옥외자주식대수(대),옥외자주식면적(㎡),허가일,착공일,사용승인일,허가번호년,허가번호기관코드,허가번호기관코드명,허가번호구분코드,허가번호구분코드명,호수(호),에너지효율등급,에너지절감률,EPI점수,친환경건축물등급,친환경건축물인증점수,지능형건축물등급,지능형건축물인증점수,생성일자,내진설계적용여부,내진능력
경기도 수원시 영통구 매탄동 832-22번지,41117,10100,0,0832,0022,10841238962,1,일반,2,일반건축물,경기도 수원시 영통구 매탄로 158 (매탄동),,,,,0,411173175019,10101,0,158,0,,0,주건축물,0,107.71,0,452.39,323.13,0,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,"주택, 다방, 소매점",10,(철근)콘크리트,슬라브,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19890412,,19891227,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 매탄동 833번지,41117,10100,0,0833,0000,10841238963,1,일반,2,일반건축물,경기도 수원시 영통구 매탄로168번길 10 (매탄동),,,,,0,411174331074,10101,0,10,0,,0,주건축물,0,112.18,0,440.32,327.74,0,21,철근콘크리트구조,"라멘조, 연와조",01000,단독주택,"주택(4가구), 다방, 소매점",10,(철근)콘크리트,슬라브,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19900802,,19910724,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 매탄동 833-1번지,41117,10100,0,0833,0001,10841238964,1,일반,2,일반건축물,경기도 수원시 영통구 매탄로168번길 12 (매탄동),,,,,0,411174331074,10101,0,12,0,,0,주건축물,0,118.8,0,378.44,349.2,0,11,벽돌구조,연와조,01000,단독주택,"주택, 소매점",10,(철근)콘크리트,슬라브,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19891120,,19900509,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 매탄동 833-2번지,41117,10100,0,0833,0002,10841238965,1,일반,2,일반건축물,경기도 수원시 영통구 매탄로168번길 14 (매탄동),,,,,0,411174331074,10101,0,14,0,,0,주건축물,196.4,113.32,57.7,362.44,330.94,168.5,11,벽돌구조,"시멘트벽돌조, 철근콘크리트조",01000,단독주택,"단독주택(3가구), 제1종근린생활시설, 제2종근린생활시설",10,(철근)콘크리트,슬라브,0,3,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,19900627,,19901214,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 매탄동 833-3번지,41117,10100,0,0833,0003,10841238966,1,일반,2,일반건축물,경기도 수원시 영통구 매탄로168번길 16 (매탄동),,,,,0,411174331074,10101,0,16,0,,0,주건축물,194.3,115.6,59.5,412.4,309.8,159.44,21,철근콘크리트구조,"라멘조, 연와조",01000,단독주택,근린생활 및 주택,10,(철근)콘크리트,슬라브,0,5,10.1,3,1,0,0,1,2,0,0,0,0,0,0,0,0,0,19900612,19910624,19930319,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 매탄동 833-4번지,41117,10100,0,0833,0004,10841238967,1,일반,2,일반건축물,경기도 수원시 영통구 매탄로168번길 18 (매탄동),,,,,0,411174331074,10101,0,18,0,,0,주건축물,0,111.62,0,329.96,297.56,0,11,벽돌구조,"연와조, 라멘조",01000,단독주택,"주택, 소매점",10,(철근)콘크리트,슬라브,0,3,0,3,1,0,0,1,2,0,0,0,0,0,0,0,0,0,19890601,,19891106,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 매탄동 833-5번지,41117,10100,0,0833,0005,10841238968,1,일반,2,일반건축물,경기도 수원시 영통구 매탄로168번길 22 (매탄동),,,,,0,411174331074,10101,0,22,0,,0,주건축물,0,113.05,0,376.42,339.15,0,11,벽돌구조,"연와조, 라멘조",01000,단독주택,"단독주택(3가구), 소매점",10,(철근)콘크리트,슬라브,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19900519,,19901205,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 매탄동 833-6번지,41117,10100,0,0833,0006,10841238969,1,일반,2,일반건축물,경기도 수원시 영통구 매탄로168번길 24 (매탄동),,,,,0,411174331074,10101,0,24,0,,0,주건축물,0,93.4,0,301.06,278.2,0,11,벽돌구조,"연와조, 라멘조",01000,단독주택,"단독주택(3가구), 소매점",10,(철근)콘크리트,슬라브,0,3,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,19900402,,19901113,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 매탄동 833-7번지,41117,10100,0,0833,0007,10841238970,1,일반,2,일반건축물,경기도 수원시 영통구 매탄로160번길 39 (매탄동),,,,,0,411174331073,10101,0,39,0,,0,주건축물,0,102.81,0,314.11,289.66,0,21,철근콘크리트구조,"연와조, 라멘조",01000,단독주택,"주택, 제1,2종근린생활시설",10,(철근)콘크리트,슬라브,0,3,0,3,1,0,0,1,3.36,0,0,0,0,0,0,0,0,0,19900809,,19910607,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 매탄동 833-8번지,41117,10100,0,0833,0008,10841100443892,1,일반,2,일반건축물,경기도 수원시 영통구 매탄로160번길 37 (매탄동),,,,,0,411174331073,10101,0,37,,,0,주건축물,177.9,105.57,59.34,328.31,328.31,184.55,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,근생및다가구주택,10,(철근)콘크리트,(철근)콘크리트,0,5,14.2,4,0,1,0,0,0,328.31,0,0,0,0,2,23,3,34.5,20180706,20180814,20200122,2018,5610006,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,VII-0.182g
경기도 수원시 영통구 매탄동 833-9번지,41117,10100,0,0833,0009,10841238972,1,일반,2,일반건축물,경기도 수원시 영통구 매탄로160번길 35-4 (매탄동),,,,,0,411174331073,10101,0,35,4,,0,주건축물,177.5,102.74,57.88,295.57,295.57,166.52,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,단독주택[11가구],10,(철근)콘크리트,슬라브,0,11,9.15,3,0,0,0,0,0,0,0,0,0,0,0,0,2,23,20010625,20010705,20011031,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 매탄동 833-10번지,41117,10100,0,0833,0010,10841100374549,1,일반,2,일반건축물,경기도 수원시 영통구 매탄로160번길 35-6 (매탄동),,,,,0,411174331073,10101,0,35,6,,0,주건축물,195.3,114.48,58.62,365.1,365.1,186.94,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,"단독주택(다가구주택-5가구),근린생활시설",90,기타지붕,기타지붕,0,5,14.3,4,0,0,0,0,0,365.1,0,0,0,0,3,34.5,2,23,20161226,20170103,20170707,2016,5610006,건축과,1101,신축허가,1,,0,0,,0,,0,20220909,1,
경기도 수원시 영통구 매탄동 833-11번지,41117,10100,0,0833,0011,10841238974,1,일반,2,일반건축물,경기도 수원시 영통구 매탄로160번길 35-10 (매탄동),,,,,0,411174331073,10101,0,35,10,,0,주건축물,0,95.3,0,283.74,188.44,0,11,벽돌구조,연와조,01000,단독주택,단독주택(5가구),10,(철근)콘크리트,슬라브,0,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19900509,,19901220,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 매탄동 833-12번지,41117,10100,0,0833,0012,10841238975,1,일반,2,일반건축물,경기도 수원시 영통구 매탄로160번길 35-12 (매탄동),,,,,0,411174331073,10101,0,35,12,,0,주건축물,194.3,105.18,54.13,294.75,194.97,100.34,11,벽돌구조,"연와조, 철근콘크리트조",01000,단독주택,단독주택[10가구],10,(철근)콘크리트,슬라브,0,10,7.9,2,1,0,0,0,0,0,0,0,0,0,0,0,1,11.5,19920416,19920429,20010726,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 매탄동 833-13번지,41117,10100,0,0833,0013,10841238976,1,일반,2,일반건축물,경기도 수원시 영통구 매탄로160번길 35-14 (매탄동),,,,,0,411174331073,10101,0,35,14,,0,주건축물,196.4,91.28,46.48,162.99,148.49,75.61,11,벽돌구조,연와조,01000,단독주택,주택,10,(철근)콘크리트,슬라브,0,2,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19920402,19920414,19920903,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 매탄동 833-14번지,41117,10100,0,0833,0014,10841100367345,1,일반,2,일반건축물,경기도 수원시 영통구 매탄로160번길 35-16 (매탄동),,,,,0,411174331073,10101,0,35,16,,0,주건축물,198.2,117.48,59.27,369.29,369.29,186.32,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,"단독주택(다가구주택-5가구),근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,5,13.7,4,0,0,0,0,0,369.29,0,0,0,0,5,70.47,0,0,20160713,20160926,20170417,2016,5610006,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,
경기도 수원시 영통구 매탄동 833-15번지,41117,10100,0,0833,0015,10841238978,1,일반,2,일반건축물,경기도 수원시 영통구 매탄로160번길 35-20 (매탄동),,*협의번호:,,,0,411174331073,10101,0,35,20,,0,주건축물,0,105.03,0,249.12,195.12,0,11,벽돌구조,연와조,01000,단독주택,주택,10,(철근)콘크리트,슬라브,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19890808,,19900312,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 매탄동 833-16번지,41117,10100,0,0833,0016,10841238979,1,일반,2,일반건축물,경기도 수원시 영통구 매탄로160번길 7-6 (매탄동),,,,,0,411174331073,10101,0,7,6,,0,주건축물,0,126,0,409.68,378,0,11,벽돌구조,라멘조,01000,단독주택,주택(4가구),10,(철근)콘크리트,슬라브,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19910228,,19910719,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 매탄동 833-17번지,41117,10100,0,0833,0017,10841238980,1,일반,2,일반건축물,경기도 수원시 영통구 매탄로160번길 35-15 (매탄동),,,,,0,411174331073,10101,0,35,15,,0,주건축물,0,111.6,0,329.4,217.8,0,11,벽돌구조,연와조,01000,단독주택,단독주택(7가구),10,(철근)콘크리트,슬라브,0,7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19910516,,19911024,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 매탄동 833-18번지,41117,10100,0,0833,0018,10841100383209,1,일반,2,일반건축물,경기도 수원시 영통구 매탄로160번길 35-13 (매탄동),신성주택,,,,0,411174331073,10101,0,35,13,,0,주건축물,215.2,128.96,59.93,415.68,415.68,193.16,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,단독주택(6가구)외1,10,(철근)콘크리트,(철근)콘크리트,0,6,14.95,5,0,1,0,0,0,415.68,0,0,0,0,3,34.5,4,46,20161031,20161107,20170928,2016,5610006,건축과,1101,신축허가,1,,0,0,,0,,0,20220909,1,
경기도 수원시 영통구 매탄동 833-19번지,41117,10100,0,0833,0019,10841238982,1,일반,2,일반건축물,경기도 수원시 영통구 매탄로160번길 35-11 (매탄동),,,,,0,411174331073,10101,0,35,11,,0,주건축물,0,103.41,0,298.26,194.85,0,11,벽돌구조,연와조,01000,단독주택,단독주택(8가구),10,(철근)콘크리트,슬라브,0,8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19910614,,19911128,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 매탄동 833-20번지,41117,10100,0,0833,0020,10841238983,1,일반,2,일반건축물,경기도 수원시 영통구 매탄로160번길 35-9 (매탄동),,,,,0,411174331073,10101,0,35,9,,0,주건축물,210.3,123.66,58.8,487.92,364.26,173.21,11,벽돌구조,연와조,01000,단독주택,다가구주택(9가구),10,(철근)콘크리트,슬라브,0,9,10.1,3,1,0,0,0,0,0,0,0,0,0,2,39.53,0,0,19900627,19900800,19930424,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 매탄동 833-21번지,41117,10100,0,0833,0021,10841100478071,1,일반,2,일반건축물,경기도 수원시 영통구 매탄로160번길 35-5 (매탄동),매탄동 833-21 단독주택 (표현주),,,,0,411174331073,10101,0,35,5,주건축물제1동,0,주건축물,208.2,124,59.56,434.05,434.05,208.48,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,단독주택(다가구 주택 외1),10,(철근)콘크리트,(철근)콘크리트,0,5,15,5,0,1,0,0,0,434.05,0,0,0,0,6,69,0,0,20180905,20200608,20220114,2018,5610006,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,VII - 0.176g
경기도 수원시 영통구 매탄동 833-22번지,41117,10100,0,0833,0022,10841100411263,1,일반,2,일반건축물,경기도 수원시 영통구 매탄로160번길 35-3 (매탄동),,,,,0,411174331073,10101,0,35,3,,0,주건축물,203.3,121.32,59.68,394.93,394.93,194.26,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,"단독주택(다가구), 제2종근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,6,15,5,0,1,0,0,0,394.93,0,0,0,0,5,57.5,2,23,20171110,20171127,20180806,2017,5610006,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,
경기도 수원시 영통구 매탄동 833-23번지,41117,10100,0,0833,0023,10841100418281,1,일반,2,일반건축물,경기도 수원시 영통구 매탄로160번길 33 (매탄동),해담빌,,,,0,411174331073,10101,0,33,0,,0,주건축물,197.6,117.59,59.51,405.75,405.75,205.34,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,단독주택(다가구주택) 외 1,10,(철근)콘크리트,경사지붕,0,7,14.95,5,0,1,0,0,0,405.75,0,0,0,0,0,0,8,92,20180425,20180619,20181113,2018,5610006,건축과,1101,신축허가,1,,0,0,,0,,0,20220909,1,Ⅶ-0.185g
경기도 수원시 영통구 매탄동 833-24번지,41117,10100,0,0833,0024,10841238987,1,일반,2,일반건축물,경기도 수원시 영통구 매탄로160번길 25 (매탄동),,,,,0,411174331073,10101,0,25,0,,0,주건축물,0,96.21,0,292.68,187.2,0,11,벽돌구조,연와조,01000,단독주택,"단독주택, 근린생활시설",10,(철근)콘크리트,슬라브,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19890410,,19890901,,,,,,0,,0,0,,0,,0,20231013,0,
경기도 수원시 영통구 매탄동 833-25번지,41117,10100,0,0833,0025,10841238988,1,일반,2,일반건축물,경기도 수원시 영통구 매탄로160번길 23 (매탄동),,,,,0,411174331073,10101,0,23,0,,0,주건축물,0,98,0,212.25,186.75,0,11,벽돌구조,연와조,01000,단독주택,주택,10,(철근)콘크리트,슬라브,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19890828,,19900314,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 매탄동 833-26번지,41117,10100,0,0833,0026,10841238989,1,일반,2,일반건축물,경기도 수원시 영통구 매탄로160번길 21 (매탄동),,,,,0,411174331073,10101,0,21,0,,0,주건축물,0,112.59,0,329.67,213.48,0,11,벽돌구조,연와조,01000,단독주택,단독주택(6가구),10,(철근)콘크리트,슬라브,0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19910608,,19911002,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 매탄동 833-27번지,41117,10100,0,0833,0027,10841100375028,1,일반,2,일반건축물,경기도 수원시 영통구 매탄로160번길 19 (매탄동),,,,,0,411174331073,10101,0,19,,,0,주건축물,210.1,125.55,59.76,394.05,394.05,187.55,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,단독주택(다가구주택)외1,10,(철근)콘크리트,(철근)콘크리트,0,5,13.8,4,0,0,0,0,0,394.05,0,0,0,0,5,75.84,0,0,20161130,20161226,20170717,2016,5610006,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,
경기도 수원시 영통구 매탄동 833-28번지,41117,10100,0,0833,0028,10841238991,1,일반,2,일반건축물,경기도 수원시 영통구 매탄로160번길 15 (매탄동),,,,,0,411174331073,10101,0,15,0,,0,주건축물,0,125.36,0,409.15,370.8,0,21,철근콘크리트구조,"연와조, 라멘조",01000,단독주택,"단독주택(3가구), 제1종근린생활시설",10,(철근)콘크리트,슬라브,0,3,0,3,1,0,0,1,2.64,0,0,0,0,0,0,0,0,0,19900423,,19901127,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 매탄동 833-29번지,41117,10100,0,0833,0029,10841238992,1,일반,2,일반건축물,경기도 수원시 영통구 매탄로160번길 13 (매탄동),,,,,0,411174331073,10101,0,13,0,,0,주건축물,0,126.25,0,417.4,378.75,0,11,벽돌구조,연와조,01000,단독주택,"주택, 근린생활시설",10,(철근)콘크리트,슬라브,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19900202,,19901102,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 매탄동 833-30번지,41117,10100,0,0833,0030,10841238993,1,일반,2,일반건축물,경기도 수원시 영통구 매탄로160번길 11 (매탄동),,,,,0,411174331073,10101,0,11,0,,0,주건축물,0,101.99,0,325.88,301.79,0,11,벽돌구조,연와조,01000,단독주택,"주택, 제1종근린생활시설",10,(철근)콘크리트,슬라브,0,4,0,3,1,0,0,1,2.09,0,0,0,0,0,0,0,0,0,19900509,,19901117,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 매탄동 833-31번지,41117,10100,0,0833,0031,10841238994,1,일반,2,일반건축물,경기도 수원시 영통구 매탄로160번길 7-2 (매탄동),,,,,0,411174331073,10101,0,7,2,,0,주건축물,0,121.09,0,401.91,363.27,0,21,철근콘크리트구조,연와조,01000,단독주택,단독주택(4가구),10,(철근)콘크리트,슬라브,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19900917,,19910617,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 매탄동 834-1번지,41117,10100,0,0834,0001,10841238996,1,일반,2,일반건축물,경기도 수원시 영통구 매탄로168번길 33 (매탄동),,,,,1,411174331074,10101,0,33,,B동,0,주건축물,0,75.6,0,84,84,0,32,경량철골구조,경량철골구조,04000,제2종근린생활시설,제2종근린생활시설,90,기타지붕,기타지붕,0,0,5.3,2,1,0,0,0,0,84,0,0,0,0,0,0,0,0,20070416,20070420,20070516,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 매탄동 834-1번지,41117,10100,0,0834,0001,10841238995,1,일반,2,일반건축물,경기도 수원시 영통구 매탄로168번길 33 (매탄동),,,,,1,411174331074,10101,0,33,,A동,0,주건축물,0,188.28,0,653.54,504.8,0,21,철근콘크리트구조,철근콘크리트벽식구조,01000,단독주택,"근린생활시설, 주택",10,(철근)콘크리트,슬라브,0,4,11.6,3,1,0,0,0,0,653.54,0,0,0,0,0,0,0,0,19950428,19950502,19951024,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 매탄동 834-3번지,41117,10100,0,0834,0003,10841239995,2,집합,3,표제부,경기도 수원시 영통구 산남로 16 (매탄동),,,,,0,411173177008,10101,0,16,,,0,주건축물,0,171,0,342,342,0,11,벽돌구조,연와조,02000,공동주택,다세대주택,10,(철근)콘크리트,슬라브,8,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19900620,,19910524,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 매탄동 834-5번지,41117,10100,0,0834,0005,10841100419694,2,집합,3,표제부,경기도 수원시 영통구 산남로 8-5 (매탄동),THE 이끌림,,,,0,411173177008,10101,0,8,5,가,0,주건축물,0,155.43,0,574.28,574.28,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,"공동주택(다세대주택),근린생활시설",10,(철근)콘크리트,(철근)콘크리트,8,0,15.65,5,0,1,0,0,0,574.28,0,0,0,0,0,0,16,184.7,20180423,20180510,20181130,2018,5610006,건축과,1101,신축허가,1,,0,0,,0,,0,20220909,1,Ⅶ-0.204g
경기도 수원시 영통구 매탄동 834-5번지,41117,10100,0,0834,0005,10841100419704,2,집합,3,표제부,경기도 수원시 영통구 산남로 8-5 (매탄동),THE 이끌림,,,,0,411173177008,10101,0,8,5,나,0,주건축물,0,179.23,0,589.81,589.81,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택(다세대주택),10,(철근)콘크리트,(철근)콘크리트,8,0,15.65,5,0,1,0,0,0,589.81,0,0,0,0,0,0,16,184.7,20180423,20180510,20181130,2018,5610006,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,Ⅶ-0.170g
경기도 수원시 영통구 매탄동 834-8번지,41117,10100,0,0834,0008,10841100265854,2,집합,3,표제부,경기도 수원시 영통구 산남로22번길 10-1 (매탄동),,,,,4,411174331093,10101,0,10,1,,0,주건축물,328.9,194.73,59.21,630.62,630.62,191.74,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택(다세대),10,(철근)콘크리트,경사스라브,13,0,15.5,5,0,1,0,0,0,630.62,0,0,0,0,8,92,0,0,20111228,20120404,20121203,2011,5610006,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 매탄동 834-9번지,41117,10100,0,0834,0009,10841239996,2,집합,3,표제부,경기도 수원시 영통구 산남로22번길 10-5 (매탄동),,,,,0,411174331093,10101,0,10,5,,0,주건축물,0,57.42,0,172.26,114.84,0,19,기타조적구조,조적조,02000,공동주택,다세대주택,10,(철근)콘크리트,슬라브,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19900528,,19910416,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 매탄동 834-12번지,41117,10100,0,0834,0012,10841100215299,1,일반,2,일반건축물,경기도 수원시 영통구 산남로22번길 10-11 (매탄동),,,,,0,411174331093,10101,0,10,11,,0,주건축물,607,133.04,21.92,275.34,245.09,40.38,11,벽돌구조,벽돌구조,01000,단독주택,단독주택,10,(철근)콘크리트,슬라브,0,0,7.9,2,1,0,0,0,0,275.34,0,0,0,0,0,0,0,0,19890729,,19901129,1989,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 매탄동 834-13번지,41117,10100,0,0834,0013,10841239001,1,일반,2,일반건축물,경기도 수원시 영통구 산남로22번길 10-13 (매탄동),,,,,1,411174331093,10101,0,10,13,,0,주건축물,243,141.42,58.2,362.33,362.33,149.11,11,벽돌구조,연와조,01000,단독주택,주택,10,(철근)콘크리트,슬라브,0,6,9.5,3,0,0,0,0,0,0,0,0,0,0,0,0,3,34.5,19970401,19970416,19970714,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 매탄동 834-14번지,41117,10100,0,0834,0014,10841239002,1,일반,2,일반건축물,경기도 수원시 영통구 산남로4번길 9-7 (매탄동),,,,,0,411174331097,10101,0,9,7,,0,주건축물,176.05,94.44,53.64,268.56,268.56,152.55,11,벽돌구조,연와조,01000,단독주택,주택(6가구),10,(철근)콘크리트,슬라브,0,6,10.4,3,0,0,0,0,0,0,0,0,0,0,0,0,2,23,19940511,19940818,19941026,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 매탄동 834-15번지,41117,10100,0,0834,0015,10841239003,1,일반,2,일반건축물,경기도 수원시 영통구 산남로4번길 9-3 (매탄동),,,,,0,411174331097,10101,0,9,3,,0,주건축물,467,273.59,58.58,630.63,630.63,135.04,11,벽돌구조,연와조,01000,단독주택,주택(13가구),10,(철근)콘크리트,슬라브,0,13,10.5,3,0,0,0,0,0,0,0,0,0,0,0,0,3,34.5,19940411,19940502,19941202,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 매탄동 834-16번지,41117,10100,0,0834,0016,10841239004,1,일반,2,일반건축물,경기도 수원시 영통구 산남로 8 (매탄동),,,,,0,411173177008,10101,0,8,0,,0,주건축물,254,142.24,56,729.96,590.26,232.39,21,철근콘크리트구조,"철근콘크리트조, 경량철골조, 조적조",03000,제1종근린생활시설,"단독주택, 제1종근린생활시설, 제2종근린생활시설",10,(철근)콘크리트,"슬라브, 샌드위치판넬",0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19900515,,19910706,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 매탄동 834-28번지,41117,10100,0,0834,0028,10841239005,1,일반,2,일반건축물,경기도 수원시 영통구 산남로4번길 9-9 (매탄동),,,,,0,411174331097,10101,0,9,9,,0,주건축물,56.94,42.427,74.51,98.88,98.88,173.66,19,기타조적구조,조적조,01000,단독주택,주택,10,(철근)콘크리트,평스라브,0,1,9.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20000328,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 매탄동 834-41번지,41117,10100,0,0834,0041,10841100409129,1,일반,2,일반건축물,경기도 수원시 영통구 산남로 6 (매탄동),,,,,1,411173177008,10101,0,6,0,,0,주건축물,317.3,169.72,53.49,169.72,169.72,53.49,31,일반철골구조,일반철골구조,03000,제1종근린생활시설,제1종근린생활시설,90,기타지붕,기타지붕,0,0,4.9,1,0,0,0,0,0,169.72,0,0,0,0,0,0,4,50,20180309,20180321,20180625,2018,5610006,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 매탄동 834-42번지,41117,10100,0,0834,0042,10841239007,1,일반,2,일반건축물,경기도 수원시 영통구 산남로4번길 5 (매탄동),,,,,0,411174331097,10101,0,5,0,,0,주건축물,0,75.68,0,208.78,133.1,0,11,벽돌구조,연와조,01000,단독주택,단독주택(5가구),10,(철근)콘크리트,슬라브,0,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19900329,,19901011,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 매탄동 834-44번지,41117,10100,0,0834,0044,10841239997,2,집합,3,표제부,경기도 수원시 영통구 산남로22번길 10-3 (매탄동),,,,,0,411174331093,10101,0,10,3,,0,주건축물,0,96.61,0,366.75,270.14,0,19,기타조적구조,조적조,02000,공동주택,다세대주택,10,(철근)콘크리트,슬라브,8,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19900608,,19910506,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 매탄동 834-45번지,41117,10100,0,0834,0045,10841239998,2,집합,3,표제부,경기도 수원시 영통구 산남로22번길 10-7 (매탄동),,,,,0,411174331093,10101,0,10,7,,0,주건축물,0,95.46,0,366.25,270.79,0,19,기타조적구조,조적조,02000,공동주택,다세대주택,10,(철근)콘크리트,슬라브,8,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19900607,,19910506,,,,,,0,,0,0,,0,,0,20220909,0,
