,대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,동명칭,주부속구분코드,주부속구분코드명,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용동,지붕코드,지붕코드명,기타지붕,세대수(세대),가구수(가구),높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적(㎡),총동연면적(㎡),옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),옥내자주식면적(㎡),옥외자주식대수(대),옥외자주식면적(㎡),허가일,착공일,사용승인일,허가번호년,허가번호기관코드,허가번호기관코드명,허가번호구분코드,허가번호구분코드명,호수(호),에너지효율등급,에너지절감률,EPI점수,친환경건축물등급,친환경건축물인증점수,지능형건축물등급,지능형건축물인증점수,생성일자,내진설계적용여부,내진능력,변환_행정동,주차면수합
18,경기도 수원시 권선구 세류동 82-4번지,41113,12600,0,82,4,1.08E+13,1,일반,2,일반건축물,경기도 수원시 권선구 권선로537번길 40 (세류동),,,,,0,4.11E+11,12601,0,40,,,0,주건축물,209,125.19,59.89,410.3,410.3,196.32,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"다가구주택, 근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,5,13.65,4,0,1,0,0,0,410.3,0,0,0,0,0,0,5,57.5,20170209,20180205,20180828,2017,3760030,건축과,1101,신축허가,1,,0,0,,0,,0,20220909,1,,세류3동,5
19,경기도 수원시 권선구 세류동 82-12번지,41113,12600,0,82,12,1084196015,1,일반,2,일반건축물,경기도 수원시 권선구 권선로545번길 21-5 (세류동),,,,,0,4.11E+11,12601,0,21,5,,0,주건축물,119,71.13,59.77,197.73,197.73,166.16,11,벽돌구조,연와조,1000,단독주택,주택(5가구),10,(철근)콘크리트,스라브,0,5,10.3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,11.5,19960209,19960312,19960628,,,,,,0,,0,0,,0,,0,20220909,0,,세류3동,1
21,경기도 수원시 권선구 세류동 82-16번지,41113,12600,0,82,16,1084198570,1,일반,2,일반건축물,경기도 수원시 권선구 권선로537번길 26-9 (세류동),,,,,0,4.11E+11,12601,0,26,9,,0,주건축물,155,91.95,59.32,245.52,152.7,98.51,11,벽돌구조,연와조,1000,단독주택,다가구주택(7),10,(철근)콘크리트,스라브,0,7,7.36,2,1,0,0,0,0,0,0,0,0,0,0,0,1,11.5,19930426,19930500,19931104,,,,,,0,,0,0,,0,,0,20220909,0,,세류3동,1
22,경기도 수원시 권선구 세류동 82-17번지,41113,12600,0,82,17,1.08E+13,1,일반,2,일반건축물,경기도 수원시 권선구 권선로537번길 26-11 (세류동),,,,,0,4.11E+11,12601,0,26,11,,0,주건축물,122,71.57,58.66,71.57,71.57,58.66,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택,10,(철근)콘크리트,평스라브,0,1,4.3,1,0,0,0,0,0,71.57,0,0,0,0,0,0,1,11.5,20130225,20130305,20130513,2013,3760030,건축과,1201,신축신고,0,,0,0,,0,,0,20220909,0,,세류3동,1
25,경기도 수원시 권선구 세류동 82-20번지,41113,12600,0,82,20,10841101728,1,일반,2,일반건축물,경기도 수원시 권선구 권선로545번길 21-6 (세류동),,,,,0,4.11E+11,12601,0,21,6,,0,주건축물,218,130.15,59.7,300.96,232.56,106.68,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택,10,(철근)콘크리트,(철근)콘크리트,0,2,9.3,2,1,0,0,0,0,300.96,0,0,0,0,4,68.4,0,0,20040602,20040608,20040830,2004,3760030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,세류3동,4
26,경기도 수원시 권선구 세류동 82-21번지,41113,12600,0,82,21,10841100881,1,일반,2,일반건축물,경기도 수원시 권선구 권선로545번길 21-8 (세류동),,,,,0,4.11E+11,12601,0,21,8,,0,주건축물,221,112.4,59.17,335.51,335.51,151.81,19,기타조적구조,조적조,1000,단독주택,주택(7가구),10,(철근)콘크리트,스라브,0,7,9.9,3,0,0,0,0,0,0,0,0,0,0,0,0,2,23,19960604,19960615,19961203,,,,,,0,,0,0,,0,,0,20220909,0,,세류3동,2
27,경기도 수원시 권선구 세류동 82-22번지,41113,12600,0,82,22,10841100716,1,일반,2,일반건축물,경기도 수원시 권선구 권선로537번길 34-9 (세류동),,,,,0,4.11E+11,12601,0,34,9,,0,주건축물,200,113.96,56.98,293.01,193.03,96.52,11,벽돌구조,연와조,1000,단독주택,다가구주택,10,(철근)콘크리트,스라브,0,7,7.9,2,1,0,0,0,0,0,0,0,0,0,0,0,1,11.5,19930503,19930513,19930915,,,,,,0,,0,0,,0,,0,20220909,0,,세류3동,1
29,경기도 수원시 권선구 세류동 83-3번지,41113,12600,0,83,3,1.08E+13,1,일반,2,일반건축물,경기도 수원시 권선구 권선로537번길 28 (세류동),,,,,0,4.11E+11,12601,0,28,0,,0,주건축물,92,48.66,52.89,194.64,148.94,161.89,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택외1,10,(철근)콘크리트,(철근)콘크리트,0,2,13.6,4,0,0,0,0,0,194.64,0,0,0,0,0,0,2,23,20090902,20100329,20100916,2009,3760030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,,세류3동,2
31,경기도 수원시 권선구 세류동 83-7번지,41113,12600,0,83,7,1084190376,1,일반,2,일반건축물,경기도 수원시 권선구 권선로537번길 26-12 (세류동),,,,,0,4.11E+11,12601,0,26,12,,0,주건축물,236,140.07,59.35,414.27,414.27,175.54,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택, 제1종근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,1,7.9,3,0,0,0,0,0,0,0,0,0,0,0,0,3,34.5,20030320,20030408,20030719,,,,,,0,,0,0,,0,,0,20220909,0,,세류3동,3
32,경기도 수원시 권선구 세류동 83-8번지,41113,12600,0,83,8,1.08E+13,1,일반,2,일반건축물,경기도 수원시 권선구 권선로537번길 18-6 (세류동),,,,,0,4.11E+11,12601,0,18,6,,0,주건축물,170,101.52,59.72,301.12,301.12,177.13,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택(다가구주택),10,(철근)콘크리트,경사지붕,0,6,14.06,4,0,0,0,0,0,301.12,0,0,0,0,5,57.5,1,11.5,20161212,20161228,20170804,2016,3760030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,,세류3동,6
35,경기도 수원시 권선구 세류동 83-19번지,41113,12600,0,83,19,1084186037,1,일반,2,일반건축물,경기도 수원시 권선구 권선로537번길 14-1 (세류동),,,,,0,4.11E+11,12601,0,14,1,,0,주건축물,169,97.56,57.73,265.2,244.62,144.75,11,벽돌구조,벽돌구조,1000,단독주택,단독주택외1,10,(철근)콘크리트,(철근)콘크리트,0,4,8.7,3,1,0,0,0,0,265.2,0,0,0,0,0,0,1,0,19930302,19930331,20060426,1993,3760030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,세류3동,1
38,경기도 수원시 권선구 세류동 83-32번지,41113,12600,0,83,32,1.08E+13,1,일반,2,일반건축물,경기도 수원시 권선구 권선로537번길 26-6 (세류동),,,,,0,4.11E+11,12601,0,26,6,,0,주건축물,90,53.82,59.8,178.29,178.29,198.1,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택,10,(철근)콘크리트,(철근)콘크리트,0,2,13.9,4,0,0,0,0,0,178.29,0,0,0,0,0,0,2,23,20090902,20100329,20100916,2009,3760030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,,세류3동,2
47,경기도 수원시 권선구 세류동 90-9번지,41113,12600,0,90,9,1084189909,1,일반,2,일반건축물,경기도 수원시 권선구 권선로 532 (세류동),,,,,0,4.11E+11,12601,0,532,,,0,주건축물,342.97,202.72,59.1,1013.6,810.88,236.43,21,철근콘크리트구조,"철근콘크리트라멘조, 연와조",4000,제2종근린생활시설,"근린생활시설, 다가구주택",10,(철근)콘크리트,스라브,0,3,16.9,4,1,0,0,0,0,0,0,0,0,0,2,53.27,3,41.4,19920825,19920917,19930211,,,,,,0,,0,0,,0,,0,20220909,0,,세류1동,5
54,경기도 수원시 권선구 세류동 92-7번지,41113,12600,0,92,7,1.08E+13,1,일반,2,일반건축물,경기도 수원시 권선구 권선로545번길 3 (세류동),,,,,0,4.11E+11,12601,0,3,0,,0,주건축물,295,176.36,59.78,507.84,507.84,172.15,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택,10,(철근)콘크리트,(철근)콘크리트,0,8,14.3,4,0,1,0,0,0,507.84,0,0,0,0,4,118.76,4,50,20181206,20190322,20190902,2018,3760030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,세류3동,8
55,경기도 수원시 권선구 세류동 92-16번지,41113,12600,0,92,16,1.08E+13,1,일반,2,일반건축물,경기도 수원시 권선구 권선로 541-10 (세류동),,,,,0,4.11E+11,12601,0,541,10,,0,주건축물,245,144.33,58.91,413.99,413.99,168.98,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택,10,(철근)콘크리트,(철근)콘크리트,0,8,12.6,4,0,0,0,0,0,413.99,0,0,0,0,0,0,8,92,20080130,20080616,20081008,2008,3760030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,,세류3동,8
57,경기도 수원시 권선구 세류동 92-22번지,41113,12600,0,92,22,1084189103,1,일반,2,일반건축물,경기도 수원시 권선구 권선로 541-2 (세류동),,,,,0,4.11E+11,12601,0,541,2,,0,주건축물,167,79.22,58.67,245.39,156.71,93.83,11,벽돌구조,연와조,1000,단독주택,주택(5가구용),10,(철근)콘크리트,스라브,0,5,7.8,2,1,0,0,0,0,0,0,0,0,0,0,0,1,11.5,19940402,19940601,19941007,,,,,,0,,0,0,,0,,0,20220909,0,,세류3동,1
60,경기도 수원시 권선구 세류동 93-8번지,41113,12600,0,93,8,1.08E+13,1,일반,2,일반건축물,경기도 수원시 권선구 권선로545번길 8-6 (세류동),,,,,0,4.11E+11,12601,0,8,6,,0,주건축물,175,104.64,59.79,328.95,328.95,187.97,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택(다가구주택),10,(철근)콘크리트,(철근)콘크리트,0,6,12.8,4,0,1,0,0,0,328.95,0,0,0,0,2,23,4,46,20160229,20160307,20160718,2016,3760030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,,세류3동,6
65,경기도 수원시 권선구 세류동 96-19번지,41113,12600,0,96,19,1.08E+13,1,일반,2,일반건축물,경기도 수원시 권선구 효원로100번길 15-8 (세류동),,,,,0,4.11E+11,12601,0,15,8,,0,주건축물,145,86.6,59.72,248.39,248.39,171.3,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,다가구주택,10,(철근)콘크리트,경사지붕,0,6,14.2,4,0,1,0,0,0,248.39,0,0,0,0,5,76.9,1,12.5,20190904,20200414,20201027,2019,3760030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,vii-0.204g,세류3동,6
68,경기도 수원시 권선구 세류동 97-5번지,41113,12600,0,97,5,1084189045,1,일반,2,일반건축물,경기도 수원시 권선구 효원로94번길 9 (세류동),,,,,0,4.11E+11,12601,0,9,0,,0,주건축물,363,213.4,58.79,766.44,766.44,211.14,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,"제1종근린생활시설, 단독주택",10,(철근)콘크리트,스라브,0,12,15.7,4,0,0,0,0,0,0,0,0,0,0,0,0,6,69,20001121,20001211,20010718,,,,,,0,,0,0,,0,,0,20220909,0,,세류3동,6
69,경기도 수원시 권선구 세류동 97-6번지,41113,12600,0,97,6,1.08E+13,1,일반,2,일반건축물,경기도 수원시 권선구 효원로94번길 17 (세류동),,,,,0,4.11E+11,12601,0,17,0,,0,주건축물,183,109.64,59.91,363.33,363.33,198.54,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"다가구주택, 근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,4,15.2,4,0,0,0,0,0,363.33,0,0,0,0,0,0,5,57.5,20180118,20180502,20190117,2018,3760030,건축과,1101,신축허가,1,,0,0,,0,,0,20220909,1,Ⅶ-0.211g,세류3동,5
70,경기도 수원시 권선구 세류동 97-7번지,41113,12600,0,97,7,1084186799,1,일반,2,일반건축물,경기도 수원시 권선구 효원로94번길 15-4 (세류동),,,,,0,4.11E+11,12601,0,15,4,,0,주건축물,175,104.61,59.78,306.63,306.63,175.22,11,벽돌구조,연와조,1000,단독주택,다가구주택(5),10,(철근)콘크리트,스라브,0,5,9.8,3,0,0,0,0,0,0,0,0,0,0,0,0,2,23,19950925,19951009,19960105,,,,,,0,,0,0,,0,,0,20220909,0,,세류3동,2
73,경기도 수원시 권선구 세류동 97-10번지,41113,12600,0,97,10,1.08E+13,1,일반,2,일반건축물,경기도 수원시 권선구 효원로94번길 15-10 (세류동),,,,,0,4.11E+11,12601,0,15,10,,0,주건축물,169,100.74,59.61,331.37,331.37,196.08,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택(다가구주택),10,(철근)콘크리트,(철근)콘크리트,0,5,12.9,4,0,0,0,0,0,331.37,0,0,0,0,1,11.5,4,46,20160824,20160902,20170201,2016,3760030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,,세류3동,5
74,경기도 수원시 권선구 세류동 97-11번지,41113,12600,0,97,11,10841101492,1,일반,2,일반건축물,경기도 수원시 권선구 효원로94번길 15-14 (세류동),,,,,0,4.11E+11,12601,0,15,14,,0,주건축물,175,104.13,59.5,298.92,298.92,170.81,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택,10,(철근)콘크리트,(철근)콘크리트,0,7,10.38,3,0,0,0,0,0,0,0,0,0,0,0,0,2,23,20011124,20030314,20030822,,,,,,0,,0,0,,0,,0,20220909,0,,세류3동,2
75,경기도 수원시 권선구 세류동 97-12번지,41113,12600,0,97,12,1084186313,1,일반,2,일반건축물,경기도 수원시 권선구 효원로100번길 22 (세류동),,,,,0,4.11E+11,12601,0,22,0,,0,주건축물,175,102.15,58.37,298.17,298.17,170.38,11,벽돌구조,연와조,1000,단독주택,다가구주택(7),10,(철근)콘크리트,스라브,0,7,9.3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,23,19950503,19950602,19950817,,,,,,0,,0,0,,0,,0,20220909,0,,세류3동,2
76,경기도 수원시 권선구 세류동 97-13번지,41113,12600,0,97,13,1084195429,1,일반,2,일반건축물,경기도 수원시 권선구 효원로94번길 21-11 (세류동),,,,,0,4.11E+11,12601,0,21,11,,0,주건축물,175,99.24,56.71,285.48,285.48,163.13,19,기타조적구조,조적조,1000,단독주택,주택,10,(철근)콘크리트,스라브,0,5,9.7,3,0,0,0,0,0,0,0,0,0,0,0,0,2,23,19950417,19950426,19950830,,,,,,0,,0,0,,0,,0,20220909,0,,세류3동,2
77,경기도 수원시 권선구 세류동 97-14번지,41113,12600,0,97,14,1084198923,1,일반,2,일반건축물,경기도 수원시 권선구 효원로94번길 21-9 (세류동),,,,,0,4.11E+11,12601,0,21,9,,0,주건축물,175,101.12,57.78,272.88,179.64,102.68,19,기타조적구조,조적조,1000,단독주택,주택(5가구용),10,(철근)콘크리트,스라브,0,5,7.8,2,1,0,0,0,0,0,0,0,0,0,0,0,1,11.5,19920217,19920319,19921027,,,,,,0,,0,0,,0,,0,20220909,0,,세류3동,1
78,경기도 수원시 권선구 세류동 97-15번지,41113,12600,0,97,15,1084196421,1,일반,2,일반건축물,경기도 수원시 권선구 효원로94번길 21-7 (세류동),,,,,0,4.11E+11,12601,0,21,7,,0,주건축물,175,104.32,59.61,278.08,278.08,158.9,19,기타조적구조,조적조,1000,단독주택,주택(5가구),10,(철근)콘크리트,스라브,0,5,8.6,3,0,0,0,0,0,0,0,0,0,0,0,0,2,23,19960806,19960919,19970313,,,,,,0,,0,0,,0,,0,20220909,0,,세류3동,2
79,경기도 수원시 권선구 세류동 97-16번지,41113,12600,0,97,16,10841101050,1,일반,2,일반건축물,경기도 수원시 권선구 효원로94번길 21-5 (세류동),,,,,0,4.11E+11,12601,0,21,5,,0,주건축물,175,104.49,59.71,287.28,287.28,164.16,11,벽돌구조,연와조,1000,단독주택,다가구 주택(7),10,(철근)콘크리트,스라브,0,7,9.4,3,0,0,0,0,0,0,0,0,0,0,0,0,2,23,19950427,19950428,19950905,,,,,,0,,0,0,,0,,0,20220909,0,,세류3동,2
81,경기도 수원시 권선구 세류동 97-18번지,41113,12600,0,97,18,10841101100,1,일반,2,일반건축물,경기도 수원시 권선구 효원로94번길 25 (세류동),,,,,1,4.11E+11,12601,0,25,0,,0,주건축물,315,134.5,42.7,519.62,519.62,164.96,21,철근콘크리트구조,"철근콘크리트조, 경량철골구조",1000,단독주택,"단독주택, 제2종근린생활시설",90,기타지붕,기타지붕,0,5,12.1,4,0,0,0,0,0,0,0,0,0,0,0,0,4,46,20011101,20011109,20020516,,,,,,0,,0,0,,0,,0,20220909,0,,세류3동,4
82,경기도 수원시 권선구 세류동 97-19번지,41113,12600,0,97,19,1084199787,1,일반,2,일반건축물,경기도 수원시 권선구 효원로94번길 21-6 (세류동),,,,,0,4.11E+11,12601,0,21,6,,0,주건축물,182,108.45,59.59,299.79,299.79,164.72,11,벽돌구조,연와조,1000,단독주택,다가구 주택(7가구),10,(철근)콘크리트,스라브,0,7,9.4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,11.5,19940411,19940414,19941207,,,,,,0,,0,0,,0,,0,20220909,0,,세류3동,1
83,경기도 수원시 권선구 세류동 97-20번지,41113,12600,0,97,20,1.08E+13,1,일반,2,일반건축물,경기도 수원시 권선구 효원로94번길 21-8 (세류동),,,,,0,4.11E+11,12601,0,21,8,,0,주건축물,179,106.56,59.53,356.87,356.87,199.37,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택,10,(철근)콘크리트,(철근)콘크리트,0,6,12.15,4,0,0,0,0,0,356.87,0,0,0,0,4,46,2,23,20110829,20110922,20120210,2011,3760030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,,세류3동,6
86,경기도 수원시 권선구 세류동 97-22번지,41113,12600,0,97,22,1084197471,1,일반,2,일반건축물,경기도 수원시 권선구 효원로94번길 21-12 (세류동),,,,,0,4.11E+11,12601,0,21,12,,0,주건축물,179,107.28,59.93,290.7,187.74,104.88,19,기타조적구조,조적조,1000,단독주택,다가구 주택(5가구),10,(철근)콘크리트,스라브,0,5,7.4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,11.5,19930427,19930430,19931122,,,,,,0,,0,0,,0,,0,20220909,0,,세류3동,1
87,경기도 수원시 권선구 세류동 97-23번지,41113,12600,0,97,23,10841100237,1,일반,2,일반건축물,경기도 수원시 권선구 효원로100번길 26 (세류동),,,,,0,4.11E+11,12601,0,26,0,,0,주건축물,175,104.4,59.66,312.12,284.25,162.43,11,벽돌구조,연와조,1000,단독주택,"주택(4), 소매점",10,(철근)콘크리트,스라브,0,4,10.1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,11.5,19930118,19930305,19930617,,,,,,0,,0,0,,0,,0,20220909,0,,세류3동,1
89,경기도 수원시 권선구 세류동 97-25번지,41113,12600,0,97,25,1084199040,1,일반,2,일반건축물,경기도 수원시 권선구 효원로94번길 31-11 (세류동),1,,,,0,4.11E+11,12601,0,31,11,,0,주건축물,175,103.5,59.14,292.5,292.5,167.14,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,단독주택,10,(철근)콘크리트,스라브,0,5,10.2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,23,20000421,20000512,20001128,,,,,,0,,0,0,,0,,0,20220909,0,,세류3동,2
90,경기도 수원시 권선구 세류동 97-26번지,41113,12600,0,97,26,1084192666,1,일반,2,일반건축물,경기도 수원시 권선구 효원로94번길 31-9 (세류동),,,,,0,4.11E+11,12601,0,31,9,,0,주건축물,175,104.8,59.89,279.13,182.87,104.5,11,벽돌구조,연와조,1000,단독주택,다가구주택,10,(철근)콘크리트,스라브,0,5,7.9,2,1,0,0,0,0,0,0,0,0,0,0,0,1,11.5,19930623,19930701,19940406,,,,,,0,,0,0,,0,,0,20220909,0,,세류3동,1
92,경기도 수원시 권선구 세류동 97-28번지,41113,12600,0,97,28,1084194314,1,일반,2,일반건축물,경기도 수원시 권선구 효원로94번길 31-3 (세류동),,,,,0,4.11E+11,12601,0,31,3,,0,주건축물,172,102.72,59.72,282.81,185.13,107.63,11,벽돌구조,연와조,1000,단독주택,다가구주택 5가구,10,(철근)콘크리트,스라브,0,5,7.9,2,1,0,0,0,0,0,0,0,0,0,0,0,1,11.5,19920601,19920625,19930828,,,,,,0,,0,0,,0,,0,20220909,0,,세류3동,1
94,경기도 수원시 권선구 세류동 97-33번지,41113,12600,0,97,33,1.08E+13,1,일반,2,일반건축물,경기도 수원시 권선구 권선로545번길 29-1 (세류동),,,,,0,4.11E+11,12601,0,29,1,,0,주건축물,165,97.46,59.07,327.18,327.18,198.29,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택, 제1종근린생활시설",10,(철근)콘크리트,경사지붕,0,6,14.1,4,0,0,0,0,0,327.18,0,0,0,0,4,47.54,2,23,20181101,20181123,20190911,2018,3760030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,VII-0.197g,세류3동,6
95,경기도 수원시 권선구 세류동 97-34번지,41113,12600,0,97,34,10841100199,1,일반,2,일반건축물,경기도 수원시 권선구 권선로545번길 25 (세류동),,,,,0,4.11E+11,12601,0,25,,,0,주건축물,165,94,56.97,94,94,56.97,21,철근콘크리트구조,철근콘크리트구조,3000,제1종근린생활시설,제1종근린생활시설,10,(철근)콘크리트,(철근)콘크리트,0,0,3.6,1,0,0,0,0,0,94,0,0,0,0,0,0,1,11.5,20050712,20050713,20050922,2005,3760030,건축과,1201,신축신고,0,,0,0,,0,,0,20220909,0,,세류3동,1
97,경기도 수원시 권선구 세류동 97-36번지,41113,12600,0,97,36,1.08E+13,1,일반,2,일반건축물,경기도 수원시 권선구 권선로545번길 13 (세류동),,,,,0,4.11E+11,12601,0,13,,,0,주건축물,126,75.02,59.54,250.3,250.3,198.65,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택(다가구주택),10,(철근)콘크리트,(철근)콘크리트(경사지붕),0,5,14.5,4,0,0,0,0,0,250.3,0,0,0,0,0,0,5,57.5,20161219,20170222,20170829,2016,3760030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,,세류3동,5
98,경기도 수원시 권선구 세류동 97-38번지,41113,12600,0,97,38,1084186717,1,일반,2,일반건축물,경기도 수원시 권선구 권선로545번길 9 (세류동),,,,,0,4.11E+11,12601,0,9,0,,0,주건축물,164,98.18,59.86,275.94,275.94,168.25,21,철근콘크리트구조,"철근콘크리트조, 연와조",1000,단독주택,"근린생활시설, 주택",10,(철근)콘크리트,스라브,0,3,10,3,0,0,0,0,0,0,0,0,0,0,0,0,1,11.5,19951019,19951023,19960410,,,,,,0,,0,0,,0,,0,20220909,0,,세류3동,1
100,경기도 수원시 권선구 세류동 97-43번지,41113,12600,0,97,43,1084188875,1,일반,2,일반건축물,경기도 수원시 권선구 권선로545번길 16-4 (세류동),,,,,0,4.11E+11,12601,0,16,4,,0,주건축물,145,86.53,59.68,259.35,259.35,178.86,11,벽돌구조,조적조(연와조),1000,단독주택,주택(5가구용),10,(철근)콘크리트,스라브,0,5,10.3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,11.5,19940411,19950531,19951010,,,,,,0,,0,0,,0,,0,20220909,0,,세류3동,1
101,경기도 수원시 권선구 세류동 97-44번지,41113,12600,0,97,44,1084190270,1,일반,2,일반건축물,경기도 수원시 권선구 권선로545번길 22-6 (세류동),,,,,0,4.11E+11,12601,0,22,6,,0,주건축물,165,92.94,56.33,329.76,249.26,151.07,11,벽돌구조,연와조,1000,단독주택,다가구주택(13가구),10,(철근)콘크리트,스라브,0,13,10.3,3,1,0,0,0,0,0,0,0,0,0,0,0,2,23,19970412,19970517,19971004,,,,,,0,,0,0,,0,,0,20220909,0,,세류3동,2
102,경기도 수원시 권선구 세류동 97-45번지,41113,12600,0,97,45,1084188063,1,일반,2,일반건축물,경기도 수원시 권선구 권선로545번길 28 (세류동),,,,,0,4.11E+11,12601,0,28,0,,0,주건축물,145,86.76,59.83,342.16,267.62,184.57,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택,10,(철근)콘크리트,(철근)콘크리트,0,5,12.8,4,0,0,0,0,0,267.62,0,0,0,0,4,74.54,0,0,20030805,20030812,20031204,2003,3760002,생활민원과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,세류3동,4
104,경기도 수원시 권선구 세류동 97-48번지,41113,12600,0,97,48,1.08E+13,1,일반,2,일반건축물,경기도 수원시 권선구 효원로100번길 27 (세류동),,,,,0,4.11E+11,12601,0,27,,,0,주건축물,182,102.56,56.35,350.32,350.32,192.48,41,철골콘크리트구조,철골콘크리트구조,1000,단독주택,단독주택,10,(철근)콘크리트,(철근)콘크리트,0,8,12.1,4,0,0,0,0,0,350.32,0,0,0,0,4,53.68,4,46,20120530,20120610,20121106,2012,3760030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,,세류3동,8
105,경기도 수원시 권선구 세류동 97-49번지,41113,12600,0,97,49,1084191849,1,일반,2,일반건축물,경기도 수원시 권선구 권선로545번길 38-3 (세류동),,,,,0,4.11E+11,12601,0,38,3,,0,주건축물,182,106.16,58.33,298.5,193.56,106.35,11,벽돌구조,연와조,1000,단독주택,다가구주택(4),10,(철근)콘크리트,스라브,0,4,7.8,2,1,0,0,0,0,0,0,0,0,0,0,0,1,11.5,19931224,19940216,19940601,,,,,,0,,0,0,,0,,0,20220909,0,,세류3동,1
106,경기도 수원시 권선구 세류동 97-50번지,41113,12600,0,97,50,1084197350,1,일반,2,일반건축물,경기도 수원시 권선구 권선로545번길 38-7 (세류동),,,,,0,4.11E+11,12601,0,38,7,,0,주건축물,212,118.26,55.78,329.82,329.82,155.57,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택,10,(철근)콘크리트,(철근)콘크리트,0,5,10.9,3,0,0,0,0,0,329.82,0,0,0,0,0,0,2,23,20030207,20030227,20040221,2003,3760002,생활민원과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,세류3동,2
107,경기도 수원시 권선구 세류동 97-53번지,41113,12600,0,97,53,1.08E+13,1,일반,2,일반건축물,경기도 수원시 권선구 효원로100번길 23-6 (세류동),,,,,0,4.11E+11,12601,0,23,6,,0,주건축물,175,104.96,59.98,335.55,335.55,191.7,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택(다가구주택),10,(철근)콘크리트,(철근)콘크리트,0,5,14.65,4,0,0,0,0,0,335.55,0,0,0,0,5,58.12,0,0,20160406,20160610,20161223,2016,3760030,건축과,1101,신축허가,1,,0,0,,0,,0,20220909,1,,세류3동,5
108,경기도 수원시 권선구 세류동 97-54번지,41113,12600,0,97,54,10841101579,1,일반,2,일반건축물,경기도 수원시 권선구 효원로100번길 25 (세류동),,,,,0,4.11E+11,12601,0,25,0,,0,주건축물,182,108.28,59.49,320.61,320.61,176.15,19,기타조적구조,"철근콘크리트조, 연와조",1000,단독주택,"소매점, 주택",10,(철근)콘크리트,스라브,0,3,10.7,3,0,0,0,0,0,0,0,0,0,0,0,0,2,23,19950215,19950303,19950718,,,,,,0,,0,0,,0,,0,20220909,0,,세류3동,2
