대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,동명칭,주부속구분코드,주부속구분코드명,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용동,지붕코드,지붕코드명,기타지붕,세대수(세대),가구수(가구),높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적(㎡),총동연면적(㎡),옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),옥내자주식면적(㎡),옥외자주식대수(대),옥외자주식면적(㎡),허가일,착공일,사용승인일,허가번호년,허가번호기관코드,허가번호기관코드명,허가번호구분코드,허가번호구분코드명,호수(호),에너지효율등급,에너지절감률,EPI점수,친환경건축물등급,친환경건축물인증점수,지능형건축물등급,지능형건축물인증점수,생성일자,내진설계적용여부,내진능력,변환_행정동
경기도 수원시 팔달구 매산로1가 111-11번지,41115,13400,0,111,11,10841168608.0,1,일반,2,일반건축물,경기도 수원시 팔달구 덕영대로895번길 9-15 (매산로1가),,,,,0,411154000000.0,13401.0,0.0,9.0,15.0,,0,주건축물,108.17,79.39,73.39,79.39,79.39,73.39,32,경량철골구조,경량철골조,1000,단독주택,"단독주택, 제2종근린생활시설",90.0,기타지붕,판넬,0,1,4.5,1,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19990716,19990717,19990902,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,매산동
경기도 수원시 팔달구 매산로1가 111-16번지,41115,13400,0,111,16,10841178226.0,1,일반,2,일반건축물,경기도 수원시 팔달구 덕영대로895번길 9-9 (매산로1가),,,,,0,411154000000.0,13401.0,0.0,9.0,9.0,,0,주건축물,0.0,37.69,0.0,37.69,37.69,0.0,51,일반목구조,목조,1000,단독주택,주택,20.0,기와,"와즙,평가건",0,1,0.0,1,0,0,0,0,0.0,37.69,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,매산동
경기도 수원시 팔달구 매산로1가 111-16번지,41115,13400,0,111,16,10841178225.0,1,일반,2,일반건축물,경기도 수원시 팔달구 덕영대로895번길 9-9 (매산로1가),,,,,0,411154000000.0,13401.0,0.0,9.0,9.0,,0,주건축물,0.0,20.2,0.0,20.2,20.2,0.0,11,벽돌구조,세멘부럭조,1000,단독주택,주택,20.0,기와,"와즙,평가건",0,1,0.0,1,0,0,0,0,0.0,20.2,0,0.0,0,0.0,0,0.0,0,0.0,,,19671030,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,매산동
경기도 수원시 팔달구 매산로1가 111-17번지,41115,13400,0,111,17,10841168687.0,1,일반,2,일반건축물,경기도 수원시 팔달구 덕영대로895번길 9-7 (매산로1가),,,,,0,411154000000.0,13401.0,0.0,9.0,7.0,,0,주건축물,0.0,26.45,0.0,26.45,26.45,0.0,51,일반목구조,목조,1000,단독주택,주택,20.0,기와,"와즙,평가건",0,1,0.0,1,0,0,0,0,0.0,26.45,0,0.0,0,0.0,0,0.0,0,0.0,,,19640720,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,매산동
경기도 수원시 팔달구 매산로1가 111-17번지,41115,13400,0,111,17,10841168686.0,1,일반,2,일반건축물,경기도 수원시 팔달구 덕영대로895번길 9-7 (매산로1가),,,,,0,411154000000.0,13401.0,0.0,9.0,7.0,,0,주건축물,0.0,43.24,0.0,43.24,43.24,0.0,51,일반목구조,목조,1000,단독주택,주택,20.0,기와,"와즙,평가건",0,1,0.0,1,0,0,0,0,0.0,43.24,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,매산동
경기도 수원시 팔달구 매산로1가 111-18번지,41115,13400,0,111,18,10841187578.0,1,일반,2,일반건축물,경기도 수원시 팔달구 덕영대로895번길 9-5 (매산로1가),,,,,0,411154000000.0,13401.0,0.0,9.0,5.0,,0,주건축물,0.0,81.03,0.0,81.03,81.03,0.0,51,일반목구조,"목조,연와조",1000,단독주택,주택,20.0,기와,"와즙,평가건,스라부즙",0,1,0.0,1,0,0,0,0,0.0,81.03,0,0.0,0,0.0,0,0.0,0,0.0,,,1935,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,매산동
경기도 수원시 팔달구 매산로1가 111-21번지,41115,13400,0,111,21,10841100000000.0,1,일반,2,일반건축물,경기도 수원시 팔달구 덕영대로895번길 9-1 (매산로1가),SB빌딩,,,,0,411154000000.0,13401.0,0.0,9.0,1.0,,0,주건축물,191.6,133.4,69.6242,595.26,595.26,310.6785,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,제2종근린생활시설,10.0,(철근)콘크리트,(철근)콘크리트,0,0,21.5,5,0,1,0,0,0.0,595.26,0,0.0,0,0.0,0,0.0,4,50.0,20210830,20211001,20220428,2021,3770030.0,건축과,1101.0,신축허가,0,,0.0,0.0,,0.0,,0,20220909,0.0,,매산동
경기도 수원시 팔달구 매산로1가 111-22번지,41115,13400,0,111,22,10841169132.0,1,일반,2,일반건축물,경기도 수원시 팔달구 덕영대로895번길 9 (매산로1가),,,,,0,411154000000.0,13401.0,0.0,9.0,0.0,,0,주건축물,0.0,65.79,0.0,65.79,65.79,0.0,11,벽돌구조,세멘부록크조,1000,단독주택,주택,20.0,기와,"세와즙,평가건",0,1,0.0,1,0,0,0,0,0.0,65.79,0,0.0,0,0.0,0,0.0,0,0.0,19691031,,19691210,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,매산동
경기도 수원시 팔달구 매산로1가 111-22번지,41115,13400,0,111,22,10841169133.0,1,일반,2,일반건축물,경기도 수원시 팔달구 덕영대로895번길 9 (매산로1가),,,,,0,411154000000.0,13401.0,0.0,9.0,0.0,,0,주건축물,0.0,44.3,0.0,44.3,44.3,0.0,51,일반목구조,목조,1000,단독주택,주택,20.0,기와,"와즙,평가건",0,1,0.0,1,0,0,0,0,0.0,44.3,0,0.0,0,0.0,0,0.0,0,0.0,,,19630409,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,매산동
경기도 수원시 팔달구 매산로1가 111-23번지,41115,13400,0,111,23,10841179398.0,1,일반,2,일반건축물,경기도 수원시 팔달구 덕영대로895번길 7 (매산로1가),,,,,0,411154000000.0,13401.0,0.0,7.0,0.0,,0,주건축물,190.0,142.02,74.747368,508.03,408.86,215.18947,21,철근콘크리트구조,"라멘조,조적조",3000,제1종근린생활시설,"근린생활시설,다방,여관,주택",10.0,(철근)콘크리트,스라부,0,1,0.0,3,1,0,0,0,0.0,508.03,0,0.0,0,0.0,0,0.0,0,0.0,19790831,,19800709,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,매산동
경기도 수원시 팔달구 매산로1가 111-24번지,41115,13400,0,111,24,10841180926.0,1,일반,2,일반건축물,경기도 수원시 팔달구 덕영대로895번길 3 (매산로1가),,,,,0,411154000000.0,13401.0,0.0,3.0,,,0,주건축물,107.6,87.28,81.12,431.9,349.12,324.46,21,철근콘크리트구조,"철근콘크리드,라멘조",4000,제2종근린생활시설,"제1,2종근린생활시설",10.0,(철근)콘크리트,스라브,0,0,0.0,4,1,0,0,0,0.0,431.9,0,0.0,0,0.0,0,0.0,0,0.0,19870923,,19890228,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,매산동
경기도 수원시 팔달구 매산로1가 111-25번지,41115,13400,0,111,25,10841187272.0,1,일반,2,일반건축물,경기도 수원시 팔달구 덕영대로 893 (매산로1가),,,,,0,411153000000.0,13401.0,0.0,893.0,,,0,주건축물,120.3,88.93,73.92,351.09,351.09,291.85,21,철근콘크리트구조,철근콘크리트조,4000,제2종근린생활시설,근린생활시설 및 창고시설,10.0,(철근)콘크리트,스라브,0,0,0.0,4,1,0,0,0,0.0,351.09,0,0.0,0,0.0,0,0.0,0,0.0,19720527,,19740111,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,매산동
경기도 수원시 팔달구 매산로1가 111-27번지,41115,13400,0,111,27,10841183977.0,1,일반,2,일반건축물,경기도 수원시 팔달구 덕영대로 891 (매산로1가),,,,,0,411153000000.0,13401.0,0.0,891.0,0.0,,0,주건축물,0.0,155.5,0.0,610.0,469.47,0.0,21,철근콘크리트구조,라멘조,15000,숙박시설,"대중음식점,무도학원,제1종근린생활시설,제2종근린생활시설,여관",10.0,(철근)콘크리트,스라브,0,0,0.0,3,1,0,0,0,0.0,610.0,0,0.0,0,0.0,0,0.0,0,0.0,19820227,,19820913,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,매산동
경기도 수원시 팔달구 매산로1가 111-29번지,41115,13400,0,111,29,10841169759.0,1,일반,2,일반건축물,,,,,,0,,,0.0,,,,0,주건축물,0.0,39.37,0.0,39.37,39.37,0.0,11,벽돌구조,세멘부록크조,1000,단독주택,주택,20.0,기와,"세멘와즙,평가건",0,1,0.0,1,0,0,0,0,0.0,39.37,0,0.0,0,0.0,0,0.0,0,0.0,19690418,,19690820,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,매산동
경기도 수원시 팔달구 매산로1가 111-29번지,41115,13400,0,111,29,10841169760.0,1,일반,2,일반건축물,,,,,,0,,,0.0,,,,0,주건축물,0.0,28.76,0.0,28.76,28.76,0.0,11,벽돌구조,세멘부록크조,1000,단독주택,주택,20.0,기와,"기와즙,평가건",0,1,0.0,1,0,0,0,1,0.99,28.76,0,0.0,0,0.0,0,0.0,0,0.0,19690418,,19811031,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,매산동
경기도 수원시 팔달구 매산로1가 111-30번지,41115,13400,0,111,30,10841187599.0,1,일반,2,일반건축물,경기도 수원시 팔달구 덕영대로 887 (매산로1가),,,,,0,411153000000.0,13401.0,0.0,887.0,0.0,,0,주건축물,136.4,49.5,36.29,68.34,68.34,50.1,11,벽돌구조,연와조,1000,단독주택,주택,90.0,기타지붕,함석,0,1,5.0,2,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19930408,19930412,19930615,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,매산동
경기도 수원시 팔달구 매산로1가 111-32번지,41115,13400,0,111,32,10841186023.0,1,일반,2,일반건축물,경기도 수원시 팔달구 덕영대로 885-1 (매산로1가),,,,,0,411153000000.0,13401.0,0.0,885.0,1.0,,0,주건축물,93.8,76.69,81.76,204.08,204.08,217.56,32,경량철골구조,"라멘조,경량철골구조",4000,제2종근린생활시설,근린생활시설,90.0,기타지붕,샌드위치판넬,0,0,10.3,3,0,0,0,0,0.0,204.08,0,0.0,0,0.0,0,0.0,0,0.0,19711123,,19730711,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,매산동
경기도 수원시 팔달구 매산로1가 111-33번지,41115,13400,0,111,33,10841180483.0,1,일반,2,일반건축물,경기도 수원시 팔달구 덕영대로 885-2 (매산로1가),,,,,0,411153000000.0,13401.0,0.0,885.0,2.0,,0,주건축물,0.0,92.56,0.0,374.37,275.86,0.0,21,철근콘크리트구조,"철근콩크리트조,조적조",15000,숙박시설,"다방,간이주점,여관",10.0,(철근)콘크리트,스라브,0,0,0.0,3,1,0,0,0,0.0,374.37,0,0.0,0,0.0,0,0.0,0,0.0,,,19610510,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,매산동
경기도 수원시 팔달구 매산로1가 113번지,41115,13400,0,113,0,10841182788.0,1,일반,2,일반건축물,경기도 수원시 팔달구 팔달로 10 (매산로1가),,,,,0,411153000000.0,13401.0,0.0,10.0,0.0,,0,주건축물,0.0,150.57,0.0,594.72,594.72,0.0,21,철근콘크리트구조,철근콘크리트조,3000,제1종근린생활시설,"소매점,사무소,주택",10.0,(철근)콘크리트,스라브,0,1,0.0,4,0,0,0,0,0.0,594.72,0,0.0,0,0.0,0,0.0,0,0.0,19850830,,19860313,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,매산동
경기도 수원시 팔달구 매산로1가 114-1번지,41115,13400,0,114,1,10841178594.0,1,일반,2,일반건축물,경기도 수원시 팔달구 팔달로10번길 16 (매산로1가),,,,,0,411154000000.0,13401.0,0.0,16.0,,,0,주건축물,187.5,137.62,73.4,209.39,209.39,111.67,11,벽돌구조,"연와조,경량철골조",1000,단독주택,단독주택,90.0,기타지붕,판넬,0,0,7.0,2,0,0,0,1,2.61,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19770628,,19780203,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,매산동
경기도 수원시 팔달구 매산로1가 114-2번지,41115,13400,0,114,2,10841170209.0,1,일반,2,일반건축물,경기도 수원시 팔달구 팔달로10번길 18 (매산로1가),,,,,0,411154000000.0,13401.0,0.0,18.0,,,0,주건축물,0.0,146.71,0.0,165.19,146.71,0.0,11,벽돌구조,연와조,15000,숙박시설,여인숙,10.0,(철근)콘크리트,스라브,0,0,0.0,1,1,0,0,0,0.0,165.19,0,0.0,0,0.0,0,0.0,0,0.0,19780410,,19780601,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,매산동
경기도 수원시 팔달구 매산로1가 114-3번지,41115,13400,0,114,3,1e+21,1,일반,2,일반건축물,경기도 수원시 팔달구 덕영대로895번길 21-1 (매산로1가),매산로1가 114-3,,,,0,411154000000.0,13401.0,0.0,21.0,1.0,주건축물제1동,0,주건축물,1212.8,684.08,56.41,1582.17,1582.17,130.46,21,철근콘크리트구조,철근콘크리트구조,13000,운동시설,골프연습장,10.0,(철근)콘크리트,(철근)콘크리트,0,0,16.75,4,0,1,0,0,0.0,1582.17,0,0.0,0,0.0,15,176.8,7,87.5,20240417,20240430,20250220,2024,3770030.0,건축과,1101.0,신축허가,0,,0.0,0.0,,0.0,,0,20250226,1.0,VII-0.170g,매산동
경기도 수원시 팔달구 매산로1가 114-5번지,41115,13400,0,114,5,10841169821.0,1,일반,2,일반건축물,경기도 수원시 팔달구 덕영대로895번길 25 (매산로1가),,,,,0,411154000000.0,13401.0,0.0,25.0,,,0,주건축물,203.1,163.47,80.48,298.12,298.12,146.78,21,철근콘크리트구조,"철근콘크리트조,경량철골조",4000,제2종근린생활시설,제2종근린생활시설(일반음식점),10.0,(철근)콘크리트,"스라브,함석",0,0,6.0,2,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19760309,,19790816,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,매산동
경기도 수원시 팔달구 매산로1가 114-6번지,41115,13400,0,114,6,10841185734.0,1,일반,2,일반건축물,경기도 수원시 팔달구 덕영대로895번길 21 (매산로1가),,,,,0,411154000000.0,13401.0,0.0,21.0,,,0,주건축물,57.5,41.86,72.8,125.58,125.58,218.4,21,철근콘크리트구조,"R.C,조적조",4000,제2종근린생활시설,"제1,2종근린생활시설",10.0,(철근)콘크리트,스라브,0,0,9.9,3,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19940520,19940823,19941111,,,,,,1,,0.0,0.0,,0.0,,0,20220909,0.0,,매산동
경기도 수원시 팔달구 매산로1가 114-7번지,41115,13400,0,114,7,10841175816.0,1,일반,2,일반건축물,경기도 수원시 팔달구 덕영대로895번길 19 (매산로1가),,,,,0,411154000000.0,13401.0,0.0,19.0,0.0,,0,주건축물,0.0,24.1,0.0,24.1,24.1,0.0,51,일반목구조,목조,1000,단독주택,주택,90.0,기타지붕,"옥단즙,평가건",0,1,0.0,1,0,0,0,0,0.0,24.1,0,0.0,0,0.0,0,0.0,0,0.0,,,19540506,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,매산동
경기도 수원시 팔달구 매산로1가 114-9번지,41115,13400,0,114,9,10841186816.0,1,일반,2,일반건축물,경기도 수원시 팔달구 덕영대로895번길 15 (매산로1가),,,,,0,411154000000.0,13401.0,0.0,15.0,,,0,주건축물,187.4,128.2,68.4098,490.4,384.6,205.229,21,철근콘크리트구조,라멘조,4000,제2종근린생활시설,"제1,2종근린생활시설",10.0,(철근)콘크리트,스라브,0,0,0.0,3,1,0,0,0,0.0,490.4,0,0.0,0,0.0,0,0.0,0,0.0,19870820,,19880223,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,매산동
경기도 수원시 팔달구 매산로1가 114-10번지,41115,13400,0,114,10,10841100000000.0,1,일반,2,일반건축물,경기도 수원시 팔달구 덕영대로895번길 13 (매산로1가),신비로운 카페,,,,0,411154000000.0,13401.0,0.0,13.0,0.0,,0,주건축물,68.7,49.93,72.68,98.69,98.69,143.65,21,철근콘크리트구조,철근콘크리트구조,3000,제1종근린생활시설,근린생활시설,10.0,(철근)콘크리트,(철근)콘크리트,0,0,11.0,2,0,0,0,0,0.0,98.69,0,0.0,0,0.0,0,0.0,0,0.0,20210914,20211012,20220302,2021,3770030.0,건축과,1201.0,신축신고,1,,0.0,0.0,,0.0,,0,20220909,0.0,,매산동
경기도 수원시 팔달구 매산로1가 114-11번지,41115,13400,0,114,11,10841100000000.0,1,일반,2,일반건축물,경기도 수원시 팔달구 덕영대로895번길 11 (매산로1가),,,,,0,411154000000.0,13401.0,0.0,11.0,,,0,주건축물,235.2,179.59,76.36,261.73,261.73,111.28,31,일반철골구조,일반철골구조,4000,제2종근린생활시설,일반음식점,90.0,기타지붕,기타지붕,0,0,10.5,2,0,0,0,0,0.0,261.73,0,0.0,0,0.0,0,0.0,2,25.0,20210916,20211025,20220308,2021,3770030.0,건축과,1101.0,신축허가,0,,0.0,0.0,,0.0,,0,20220909,1.0,Ⅶ-0.191g,매산동
경기도 수원시 팔달구 매산로1가 114-14번지,41115,13400,0,114,14,1e+21,1,일반,2,일반건축물,경기도 수원시 팔달구 덕영대로895번길 9-6 (매산로1가),BNB 빌딩,,,,0,411154000000.0,13401.0,0.0,9.0,6.0,주건축물제1동,0,주건축물,144.2,74.84,51.9,330.69,297.51,206.32,21,철근콘크리트구조,철근콘크리트구조,3000,제1종근린생활시설,휴게음식점,10.0,(철근)콘크리트,평지붕 및 경사지붕,0,1,25.27,5,1,1,0,0,0.0,330.69,0,0.0,0,0.0,0,0.0,2,25.0,20220427,20220805,20231004,2022,3770030.0,건축과,1101.0,신축허가,3,,0.0,0.0,,0.0,,0,20240219,1.0,Ⅶ - 0.204g,매산동
경기도 수원시 팔달구 매산로1가 114-19번지,41115,13400,0,114,19,10841169803.0,1,일반,2,일반건축물,경기도 수원시 팔달구 덕영대로895번길 9-14 (매산로1가),기억공간 '잇-다',,,,1,411154000000.0,13401.0,0.0,9.0,14.0,,0,주건축물,157.0,84.23,53.649681,84.23,84.23,53.649681,11,벽돌구조,벽돌구조,5000,문화및집회시설,문화및집회시설(전시장),10.0,(철근)콘크리트,(철근)콘크리트,0,0,7.1,1,0,0,0,0,0.0,84.23,0,0.0,0,0.0,0,0.0,0,0.0,20040317,20040329,20040611,2004,3770030.0,건축과,1201.0,신축신고,0,,0.0,0.0,,0.0,,0,20220909,0.0,,매산동
경기도 수원시 팔달구 매산로1가 115번지,41115,13400,0,115,0,10841175920.0,2,집합,3,표제부,경기도 수원시 팔달구 갓매산로 91 (매산로1가),,,,,0,411153000000.0,13401.0,0.0,91.0,,,0,주건축물,1141.1,611.05,53.55,6506.82,4747.68,416.06,21,철근콘크리트구조,철근콘크리트조,14000,업무시설,"일반업무시설, 근린생활시설, 위락시설",10.0,(철근)콘크리트,평스라브,0,0,34.5,9,2,2,0,0,0.0,0.0,0,0.0,34,0.0,0,0.0,11,0.0,19891125,19900317,19921127,,,,,,118,,0.0,0.0,,0.0,,0,20220909,0.0,,매산동
경기도 수원시 팔달구 매산로1가 115-1번지,41115,13400,0,115,1,10841172390.0,1,일반,2,일반건축물,경기도 수원시 팔달구 덕영대로895번길 41 (매산로1가),,,,,0,411154000000.0,13401.0,0.0,41.0,0.0,,0,주건축물,342.4,305.69,89.27,992.62,746.74,218.09,21,철근콘크리트구조,"철근콘크리트조,라멘조",3000,제1종근린생활시설,"근린생활시설, 판매시설",10.0,(철근)콘크리트,스라브,0,0,10.8,3,1,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19761026,,19771006,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,매산동
경기도 수원시 팔달구 매산로1가 115-2번지,41115,13400,0,115,2,10841182661.0,1,일반,2,일반건축물,경기도 수원시 팔달구 덕영대로895번길 37 (매산로1가),,,,,0,411154000000.0,13401.0,0.0,37.0,0.0,,0,주건축물,236.0,163.37,69.22,793.05,692.01,293.22,21,철근콘크리트구조,"라멘조,경량철골조",4000,제2종근린생활시설,"근린생활시설,창고시설",10.0,(철근)콘크리트,스라브,0,0,14.0,5,1,0,0,0,0.0,793.05,0,0.0,0,0.0,0,0.0,0,0.0,19830509,,19830715,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,매산동
경기도 수원시 팔달구 매산로1가 115-3번지,41115,13400,0,115,3,10841169265.0,1,일반,2,일반건축물,경기도 수원시 팔달구 덕영대로895번길 35 (매산로1가),,,,,0,411154000000.0,13401.0,0.0,35.0,,,0,주건축물,0.0,165.75,0.0,404.72,315.5,0.0,21,철근콘크리트구조,"철근콘크리드,세멘벽돌조",3000,제1종근린생활시설,"다방,점포,여관,소매점",10.0,(철근)콘크리트,스라브,0,0,0.0,2,1,0,0,0,0.0,404.72,0,0.0,0,0.0,0,0.0,0,0.0,19760928,,19770415,,,,,,0,,0.0,0.0,,0.0,,0,20230821,0.0,,매산동
경기도 수원시 팔달구 매산로2가 1번지,41115,13500,0,1,0,10841186693.0,1,일반,2,일반건축물,경기도 수원시 팔달구 고화로 11 (매산로2가),,,,,0,411153000000.0,13501.0,0.0,11.0,,,0,주건축물,341.5,210.47,61.63,1057.99,908.39,266.0,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,"제2종근린생활시설, 단독주택(14가구), 위락시설",10.0,(철근)콘크리트,슬라브,0,14,17.2,5,1,0,0,0,0.0,991.48,0,0.0,0,0.0,0,0.0,2,23.0,19850605,,19851016,,,,,,5,,0.0,0.0,,0.0,,0,20220909,0.0,,매산동
경기도 수원시 팔달구 매산로2가 2-1번지,41115,13500,0,2,1,10841181768.0,1,일반,2,일반건축물,경기도 수원시 팔달구 고화로13번길 13 (매산로2가),,,,,0,411154000000.0,13501.0,0.0,13.0,0.0,,0,주건축물,234.1,158.93,67.89,517.54,471.48,201.4,21,철근콘크리트구조,"철근콘크리트조, 조립식판넬조",15000,숙박시설,여관,10.0,(철근)콘크리트,"스라브, 기타지붕",0,0,12.8,4,1,0,0,0,0.0,517.54,0,0.0,0,0.0,0,0.0,0,0.0,19870218,,19870623,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,매산동
경기도 수원시 팔달구 매산로2가 2-2번지,41115,13500,0,2,2,10841174098.0,1,일반,2,일반건축물,경기도 수원시 팔달구 고화로13번길 17 (매산로2가),,,,,0,411154000000.0,13501.0,0.0,17.0,0.0,,0,주건축물,297.1,250.04,84.16,1433.15,1204.04,405.26,21,철근콘크리트구조,"철근콘크리트조, 연와조, 조립식판넬",15000,숙박시설,숙박시설 및 근생,10.0,(철근)콘크리트,"스라브, 조립식판넬",0,0,21.3,6,1,0,0,0,0.0,1433.15,0,0.0,0,0.0,6,231.85,0,0.0,19881113,,19891219,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,매산동
경기도 수원시 팔달구 매산로2가 2-4번지,41115,13500,0,2,4,10841100000000.0,1,일반,2,일반건축물,경기도 수원시 팔달구 고화로13번길 7 (매산로2가),,,,,0,411154000000.0,13501.0,0.0,7.0,0.0,,0,주건축물,233.9,186.3,79.65,965.35,965.35,412.72,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,숙박시설,10.0,(철근)콘크리트,(철근)콘크리트,0,0,22.4,7,0,1,0,0,0.0,965.35,0,0.0,0,0.0,7,0.0,0,0.0,20090728,20090824,20091224,2009,3740146.0,도시경관과,1101.0,신축허가,0,,0.0,0.0,,0.0,,0,20220909,0.0,,매산동
경기도 수원시 팔달구 매산로2가 2-5번지,41115,13500,0,2,5,10841175357.0,1,일반,2,일반건축물,경기도 수원시 팔달구 고화로13번길 11 (매산로2가),,,,,0,411154000000.0,13501.0,0.0,11.0,0.0,,0,주건축물,234.1,177.1,75.65,738.47,738.47,315.45,21,철근콘크리트구조,"철근콘크리트조, 경량철골조",1000,단독주택,단독주택(18가구),90.0,기타지붕,판넬,0,18,12.6,5,0,0,0,0,0.0,738.47,0,0.0,0,0.0,4,163.85,0,0.0,20020423,20020426,20021024,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,매산동
경기도 수원시 팔달구 매산로2가 2-6번지,41115,13500,0,2,6,10841185063.0,2,집합,3,표제부,경기도 수원시 팔달구 고화로13번길 5 (매산로2가),,,,,0,411154000000.0,13501.0,0.0,5.0,0.0,도원빌라,0,주건축물,235.9,159.15,67.47,648.11,648.11,274.74,21,철근콘크리트구조,철근콘크리트구조,2000,공동주택,공동주택,10.0,(철근)콘크리트,(철근)콘크리트,19,0,14.8,5,0,0,0,0,0.0,648.11,0,0.0,0,0.0,6,69.0,0,0.0,20030310,20030416,20040429,2003,3770030.0,건축과,1101.0,신축허가,0,,0.0,0.0,,0.0,,0,20220909,0.0,,매산동
경기도 수원시 팔달구 매산로2가 3번지,41115,13500,0,3,0,10841172489.0,1,일반,2,일반건축물,,,,,,0,,,0.0,,,,0,주건축물,0.0,72.73,0.0,72.73,72.73,0.0,51,일반목구조,목조,1000,단독주택,주택,20.0,기와,"와즙,평가건",0,1,0.0,1,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,매핑실패
경기도 수원시 팔달구 매산로2가 3-1번지,41115,13500,0,3,1,10841100000000.0,1,일반,2,일반건축물,경기도 수원시 팔달구 고화로9번길 18 (매산로2가),,,,,0,411154000000.0,13501.0,0.0,18.0,0.0,,0,주건축물,148.4,118.29,79.7,673.29,673.29,453.7,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,숙박시설,10.0,(철근)콘크리트,(철근)콘크리트,0,0,13.2,7,0,1,0,0,0.0,673.29,0,0.0,0,0.0,5,57.5,0,0.0,20090925,20091001,20100310,2009,3740146.0,도시경관과,1101.0,신축허가,0,,0.0,0.0,,0.0,,0,20220909,0.0,,매산동
경기도 수원시 팔달구 매산로2가 3-2번지,41115,13500,0,3,2,10841100000000.0,1,일반,2,일반건축물,경기도 수원시 팔달구 고화로9번길 2 (매산로2가),,,,,0,411154000000.0,13501.0,0.0,2.0,0.0,,0,주건축물,159.3,114.75,72.03,977.66,977.66,613.72,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,근린생활시설,10.0,(철근)콘크리트,(철근)콘크리트,0,0,27.95,10,0,1,0,0,0.0,977.66,0,0.0,0,0.0,0,0.0,7,80.5,20080805,20080811,20090121,2008,3740146.0,도시경관과,1101.0,신축허가,0,,0.0,0.0,,0.0,,0,20220909,0.0,,매산동
