집계년도,시군명,관리기관명,단속일시정보,단속장소,단속방법,데이터기준일자,위도,경도,행정동
2023,수원시,권선구청,2023-02-12 9:03,곡반정동 송탄부대찌개앞,고정형,2023-12-01,37.2418719946422,127.033053479012,곡선동
2023,수원시,권선구청,2023-02-12 9:03,곡반정동 곡반정동 한솔아파트,고정형,2023-12-01,37.23587613733261,127.02713217866187,곡선동
2023,수원시,권선구청,2023-02-12 9:03,구운동 용인 순대국,고정형,2023-12-01,37.2803652188962,126.969500627494,구운동
2023,수원시,권선구청,2023-02-12 9:03,곡반정동 곡반정동 한솔아파트,고정형,2023-12-01,37.23587613733261,127.02713217866187,곡선동
2023,수원시,권선구청,2023-02-12 9:03,곡반정동 굿모닝부동산앞,고정형,2023-12-01,37.241741027673,127.034164669533,곡선동
2023,수원시,권선구청,2023-02-12 9:03,곡반정동 굿모닝부동산앞,고정형,2023-12-01,37.241741027673,127.034164669533,곡선동
2023,수원시,영통구청,2023-02-12 9:03,광교동 산의초교사거리,고정형,2023-12-01,37.2902954574637,127.057470135115,광교1동
2023,수원시,권선구청,2023-02-12 9:03,구운동 용인 순대국,고정형,2023-12-01,37.2803652188962,126.969500627494,구운동
2023,수원시,팔달구청,2023-02-12 9:03,인계동 시청 서문,고정형,2023-12-01,37.263584678785,127.028715898311,인계동
2023,수원시,권선구청,2023-02-12 9:03,권선1동 권선파출소,고정형,2023-12-01,37.2607451568417,127.026288850903,권선1동
2023,수원시,권선구청,2023-02-12 9:03,호매실동 차고지 앞 호매실성당,고정형,2023-12-01,37.255810253340044,126.9638698424011,호매실동
2023,수원시,권선구청,2023-02-12 9:04,금곡동 호매실 딜라이트타워 인근,고정형,2023-12-01,37.2754048363546,126.954898889748,금곡동
2023,수원시,팔달구청,2023-02-12 9:04,화서1동 화서오거리,고정형,2023-12-01,37.2785670501291,127.002074737915,화서1동
2023,수원시,팔달구청,2023-02-12 9:04,인계동 은혜와진리교회 부근,고정형,2023-12-01,37.276357065185,127.031747071832,인계동
2023,수원시,팔달구청,2023-02-12 9:04,인계동 교촌치킨 삼거리,고정형,2023-12-01,37.26583205101048,127.01197846611919,세류3동
2023,수원시,팔달구청,2023-02-12 9:04,인계동 국민건강보험공단(중부일보),고정형,2023-12-01,37.263277177084404,127.03311017985604,인계동
2023,수원시,권선구청,2023-02-12 9:04,금곡동 호매실 딜라이트타워 인근,고정형,2023-12-01,37.2754048363546,126.954898889748,금곡동
2023,수원시,팔달구청,2023-02-12 9:04,인계동 삼환아르누보파크,고정형,2023-12-01,37.26443853480511,127.03646797892937,인계동
2023,수원시,권선구청,2023-02-12 9:04,곡반정동 송탄부대찌개앞,고정형,2023-12-01,37.2418719946422,127.033053479012,곡선동
2023,수원시,영통구청,2023-02-12 9:04,매탄동 삼성2차아파트 정문 앞,고정형,2023-12-01,37.26952339255542,127.04363193003601,매탄4동
2023,수원시,팔달구청,2023-02-12 9:04,인계동 국민연금관리공단,고정형,2023-12-01,37.261834830550875,127.03545438531397,인계동
2023,수원시,권선구청,2023-02-12 9:04,금곡동 금곡동SK주유소사거리,고정형,2023-12-01,37.272910369278,126.953894656282,금곡동
2023,수원시,팔달구청,2023-02-12 9:04,인계동 경기도 여성비전센터,고정형,2023-12-01,37.25923122795349,127.03405532957568,인계동
2023,수원시,팔달구청,2023-02-12 9:04,인계동 경기도 여성비전센터,고정형,2023-12-01,37.25923122795349,127.03405532957568,인계동
2023,수원시,권선구청,2023-02-12 9:04,곡반정동 송탄부대찌개앞,고정형,2023-12-01,37.2418719946422,127.033053479012,곡선동
2023,수원시,팔달구청,2023-02-12 9:04,인계동 탐앤탐스 사거리,고정형,2023-12-01,37.266656725513336,127.03073285116511,인계동
2023,수원시,팔달구청,2023-02-12 9:04,인계동 국민연금관리공단,고정형,2023-12-01,37.261834830550875,127.03545438531397,인계동
2023,수원시,팔달구청,2023-02-12 9:04,인계동 국민연금관리공단,고정형,2023-12-01,37.261834830550875,127.03545438531397,인계동
2023,수원시,권선구청,2023-02-12 9:04,곡반정동 굿모닝부동산앞,고정형,2023-12-01,37.241741027673,127.034164669533,곡선동
2023,수원시,팔달구청,2023-02-12 9:04,인계동 국민건강보험공단(중부일보),고정형,2023-12-01,37.263277177084404,127.03311017985604,인계동
2023,수원시,영통구청,2023-02-12 9:04,영통동 신나무실 사거리,고정형,2023-12-01,37.2507578107669,127.064405942472,영통3동
2023,수원시,팔달구청,2023-02-12 9:05,인계동 시청 서문,고정형,2023-12-01,37.263584678785,127.028715898311,인계동
2023,수원시,팔달구청,2023-02-12 9:05,고등동 수원여고 정문 앞,고정형,2023-12-01,37.27679734599025,127.00434106194281,고등동
2023,수원시,권선구청,2023-02-12 9:05,호매실동 아진스퀘어 앞 삼거리,고정형,2023-12-01,37.25874959648229,126.9643328776692,호매실동
2023,수원시,권선구청,2023-02-12 9:05,금곡동 호매실 딜라이트타워 인근,고정형,2023-12-01,37.2754048363546,126.954898889748,금곡동
2023,수원시,권선구청,2023-02-12 9:05,입북동 서수원레이크아파트입구,고정형,2023-12-01,37.3002150883714,126.95298921084382,입북동
2023,수원시,권선구청,2023-02-12 9:05,고색동 고색농협삼거리,고정형,2023-12-01,37.251511959277096,126.98230227800683,평동
2023,수원시,권선구청,2023-02-12 9:05,구운동 용인 순대국,고정형,2023-12-01,37.2803652188962,126.969500627494,구운동
2023,수원시,팔달구청,2023-02-12 9:05,인계동 시드니볼링장 맞은편,고정형,2023-12-01,37.2626708816897,127.035840326767,인계동
2023,수원시,팔달구청,2023-02-12 9:05,매산동 KCC파크타운 정문 옆,고정형,2023-12-01,37.27013837274692,127.00925635834406,매산동
2023,수원시,팔달구청,2023-02-12 9:05,인계동 탐앤탐스 사거리,고정형,2023-12-01,37.266656725513336,127.03073285116511,인계동
2023,수원시,영통구청,2023-02-12 9:05,매탄동 삼성2차아파트 정문 앞,고정형,2023-12-01,37.26952339255542,127.04363193003601,매탄4동
2023,수원시,권선구청,2023-02-12 9:05,곡반정동 굿모닝부동산앞,고정형,2023-12-01,37.241741027673,127.034164669533,곡선동
2023,수원시,팔달구청,2023-02-12 9:06,인계동 시청 서문,고정형,2023-12-01,37.263584678785,127.028715898311,인계동
2023,수원시,권선구청,2023-02-12 9:06,구운동 용인 순대국,고정형,2023-12-01,37.2803652188962,126.969500627494,구운동
