집계년도,시군명,관리기관명,단속일시정보,단속장소,단속방법,데이터기준일자,위도,경도,행정동
2023,수원시,팔달구청,2023-09-04 10:26,인계동 인계동 1031-4 사거리,고정형,2023-12-01,37.2649777536104,127.029914034816,인계동
2023,수원시,권선구청,2023-09-04 10:27,곡반정동 송탄부대찌개앞,고정형,2023-12-01,37.2418719946422,127.033053479012,곡선동
2023,수원시,팔달구청,2023-09-04 10:28,인계동 탐앤탐스 사거리,고정형,2023-12-01,37.266656725513336,127.03073285116511,인계동
2023,수원시,권선구청,2023-09-04 10:29,금곡동 홈플러스 주차장 입구,고정형,2023-12-01,37.2741555168697,126.956024889087,금곡동
2023,수원시,팔달구청,2023-09-04 10:29,인계동 CU 사거리,고정형,2023-12-01,37.27779784904563,127.03166987503481,인계동
2023,수원시,팔달구청,2023-09-04 10:30,인계동 CU 사거리,고정형,2023-12-01,37.27779784904563,127.03166987503481,인계동
2023,수원시,팔달구청,2023-09-04 10:30,인계동 샤르망 롯데리아,고정형,2023-12-01,37.26485393098087,127.03335889163671,인계동
2023,수원시,권선구청,2023-09-04 10:30,권선동 1201,국민신문고,2023-12-01,37.2505929461306,127.022678417985,권선2동
2023,수원시,팔달구청,2023-09-04 10:32,우만1동 우만초등학교 정문 앞 삼거리,고정형,2023-12-01,37.29148352188,127.032439109308,우만1동
2023,수원시,권선구청,2023-09-04 10:32,호매실동 아진스퀘어 앞 삼거리,고정형,2023-12-01,37.25874959648229,126.9643328776692,호매실동
2023,수원시,권선구청,2023-09-04 10:34,탑동 반올림피자샵 맞은편,고정형,2023-12-01,37.2703245266664,126.971516052301,서둔동
2023,수원시,팔달구청,2023-09-04 10:34,인계동 시청 서문,고정형,2023-12-01,37.263584678785,127.028715898311,인계동
2023,수원시,권선구청,2023-09-04 10:35,고색동 1107,국민신문고,2023-12-01,37.2408757655253,126.986482265057,평동
2023,수원시,팔달구청,2023-09-04 10:35,우만동 우만동 544 소화전,국민신문고,2023-12-01,37.2843798866509,127.031878995118,우만1동
2023,수원시,권선구청,2023-09-04 10:35,고색동 1107,국민신문고,2023-12-01,37.2408757655253,126.986482265057,평동
2023,수원시,팔달구청,2023-09-04 10:36,인계동 CU 사거리,고정형,2023-12-01,37.27779784904563,127.03166987503481,인계동
2023,수원시,영통구청,2023-09-04 10:36,영통동 영통신가네음식점(영통1동)앞,고정형,2023-12-01,37.2485115187134,127.077884466177,영통3동
2023,수원시,팔달구청,2023-09-04 10:37,인계동 시청동문,고정형,2023-12-01,37.263584678785,127.028715898311,인계동
2023,수원시,권선구청,2023-09-04 10:37,고색동 1097-2,국민신문고,2023-12-01,37.2421606606264,126.98501858406,평동
2023,수원시,권선구청,2023-09-04 10:37,고색동 1097-2,국민신문고,2023-12-01,37.2421606606264,126.98501858406,평동
2023,수원시,권선구청,2023-09-04 10:37,고색동 1097-2,국민신문고,2023-12-01,37.2421606606264,126.98501858406,평동
2023,수원시,권선구청,2023-09-04 10:37,고색동 1097-2,국민신문고,2023-12-01,37.2421606606264,126.98501858406,평동
2023,수원시,권선구청,2023-09-04 10:37,고색동 1097-2,국민신문고,2023-12-01,37.2421606606264,126.98501858406,평동
2023,수원시,권선구청,2023-09-04 10:37,고색동 1097-2,국민신문고,2023-12-01,37.2421606606264,126.98501858406,평동
2023,수원시,장안구청,2023-09-04 10:39,연무동 연무로,주행형,2023-12-01,37.2943941011719,127.028020580137,연무동
2023,수원시,권선구청,2023-09-04 10:39,세류동 543,국민신문고,2023-12-01,37.2545977976634,127.010640370728,세류2동
2023,수원시,영통구청,2023-09-04 10:40,영통구 영통동 998-5,국민신문고,2023-12-01,37.2522790002884,127.074035520532,영통3동
2023,수원시,장안구청,2023-09-04 10:41,연무동 창훈로,주행형,2023-12-01,37.296192456666,127.030315720689,연무동
2023,수원시,장안구청,2023-09-04 10:41,연무동 창훈로19번길,주행형,2023-12-01,37.2940736953743,127.029850552604,연무동
2023,수원시,장안구청,2023-09-04 10:41,연무동 창훈로19번길,주행형,2023-12-01,37.2940736953743,127.029850552604,연무동
2023,수원시,장안구청,2023-09-04 10:42,연무동 창훈로40번길,주행형,2023-12-01,37.2961847305065,127.031267274361,연무동
2023,수원시,장안구청,2023-09-04 10:42,연무동 창훈로40번길,주행형,2023-12-01,37.2961847305065,127.031267274361,연무동
2023,수원시,권선구청,2023-09-04 10:42,구운동 927,국민신문고,2023-12-01,37.2796250572397,126.971106615298,구운동
2023,수원시,장안구청,2023-09-04 10:43,연무동 창훈로8번길,주행형,2023-12-01,37.2932253022902,127.031833442518,연무동
2023,수원시,장안구청,2023-09-04 10:43,연무동 창훈로8번길,주행형,2023-12-01,37.2932253022902,127.031833442518,연무동
2023,수원시,장안구청,2023-09-04 10:45,연무동 연무동 255-14,국민신문고,2023-12-01,37.2907472032815,127.022732191592,연무동
2023,수원시,영통구청,2023-09-04 10:46,영통구 신동 971,국민신문고,2023-12-01,37.2461537276707,127.041721557632,영통2동
2023,수원시,장안구청,2023-09-04 10:47,연무동 광교산로138번길,주행형,2023-12-01,37.2988027366327,127.030759121604,연무동
2023,수원시,영통구청,2023-09-04 10:53,광교동 산의초교사거리,고정형,2023-12-01,37.2902954574637,127.057470135115,광교1동
2023,수원시,권선구청,2023-09-04 10:53,경기도수원시권선구입북동 수원시 권선구 입북동 449-2,보행,2023-12-01,37.2920189843239,126.960647057905,입북동
2023,수원시,영통구청,2023-09-04 10:53,영통구 매탄동 102-28,국민신문고,2023-12-01,37.2728923875797,127.049143806128,매탄2동
2023,수원시,권선구청,2023-09-04 10:54,경기도수원시권선구입북동 수원시 권선구 입북동 431-2,보행,2023-12-01,37.2922546746042,126.960045828868,입북동
2023,수원시,팔달구청,2023-09-04 10:55,팔달로2가 팔달로2가 수원천로281,주행형,2023-12-01,37.2785213989175,127.018389270461,행궁동
2023,수원시,영통구청,2023-09-04 10:56,하동 수원고등법원 맞은편,고정형,2023-12-01,37.29039005971659,127.06926422892256,광교2동
2023,수원시,영통구청,2023-09-04 10:59,영통구 이의동 1250,국민신문고,2023-12-01,37.3005490321044,127.045578560277,광교1동
2023,수원시,팔달구청,2023-09-04 11:00,인계동 인계동 1124-3 인도,국민신문고,2023-12-01,37.2622669442647,127.032729150378,인계동
2023,수원시,영통구청,2023-09-04 11:04,영통1동 영덕초교 정문 맞은편,고정형,2023-12-01,37.2661267767471,127.074304654188,영통1동
2023,수원시,팔달구청,2023-09-04 11:06,우만1동 우만초등학교 정문 앞 삼거리,고정형,2023-12-01,37.29148352188,127.032439109308,우만1동
2023,수원시,장안구청,2023-09-04 11:09,영화동 팔달로271번길,주행형,2023-12-01,37.2903502116612,127.01397971131,영화동
2023,수원시,장안구청,2023-09-04 11:09,영화동 팔달로271번길,주행형,2023-12-01,37.2903502116612,127.01397971131,영화동
2023,수원시,장안구청,2023-09-04 11:11,영화동 팔달로259번길,주행형,2023-12-01,37.2897194454469,127.012732538224,영화동
2023,수원시,장안구청,2023-09-04 11:11,영화동 팔달로259번길,주행형,2023-12-01,37.2897194454469,127.012732538224,영화동
2023,수원시,장안구청,2023-09-04 11:11,영화동 팔달로259번길,주행형,2023-12-01,37.2897194454469,127.012732538224,영화동
2023,수원시,장안구청,2023-09-04 11:11,영화동 팔달로259번길,주행형,2023-12-01,37.2897194454469,127.012732538224,영화동
2023,수원시,장안구청,2023-09-04 11:11,영화동 팔달로259번길,주행형,2023-12-01,37.2897194454469,127.012732538224,영화동
2023,수원시,팔달구청,2023-09-04 11:12,매산로1가 세진브론즈빌,고정형,2023-12-01,37.2671039232793,127.001791444971,매산동
2023,수원시,팔달구청,2023-09-04 11:12,매산로1가 세진브론즈빌,고정형,2023-12-01,37.2671039232793,127.001791444971,매산동
2023,수원시,장안구청,2023-09-04 11:17,영화동 장안로41번길,주행형,2023-12-01,37.2881101755502,127.00405493324,영화동
2023,수원시,팔달구청,2023-09-04 11:17,우만동 우만동 81-9 교차로모퉁이,국민신문고,2023-12-01,37.2753076833938,127.042977131098,우만2동
2023,수원시,권선구청,2023-09-04 11:18,권선동 1010,국민신문고,2023-12-01,37.262938365895,127.025549851455,권선1동
2023,수원시,권선구청,2023-09-04 11:19,권선동 1185-1,국민신문고,2023-12-01,37.2535985661408,127.02310495061,권선2동
2023,수원시,팔달구청,2023-09-04 11:25,매산동 세진브론즈빌,고정형,2023-12-01,37.2681122920228,127.00034386280815,매산동
2023,수원시,팔달구청,2023-09-04 11:25,매산로1가 세진브론즈빌,고정형,2023-12-01,37.2671039232793,127.001791444971,매산동
2023,수원시,팔달구청,2023-09-04 11:28,매산동 세진브론즈빌,고정형,2023-12-01,37.2681122920228,127.00034386280815,매산동
2023,수원시,장안구청,2023-09-04 11:28,천천동 천천동531,국민신문고,2023-12-01,37.2968288421464,126.984490067014,정자3동
2023,수원시,권선구청,2023-09-04 11:36,구운동 893,국민신문고,2023-12-01,37.2832264569611,126.976113671298,구운동
2023,수원시,영통구청,2023-09-04 11:48,영통구 이의동 875-3,국민신문고,2023-12-01,37.2929265570769,127.044795786905,광교1동
2023,수원시,영통구청,2023-09-04 11:53,영통구 영통동 1083,국민신문고,2023-12-01,37.2530420314894,127.074279515669,영통3동
2023,수원시,영통구청,2023-09-04 11:54,영통구 신동 947,국민신문고,2023-12-01,37.2481644701516,127.042812029313,영통2동
2023,수원시,영통구청,2023-09-04 11:54,영통구 신동 947,국민신문고,2023-12-01,37.2481644701516,127.042812029313,영통2동
2023,수원시,장안구청,2023-09-04 11:55,송죽동 송죽동 272-64,국민신문고,2023-12-01,37.3028451773529,126.999302257972,송죽동
2023,수원시,팔달구청,2023-09-04 11:57,인계동 인계동 369-5 교차로모퉁이,국민신문고,2023-12-01,37.2719833956597,127.035312007879,인계동
2023,수원시,권선구청,2023-09-04 12:00,고색동 959,국민신문고,2023-12-01,37.2427161210902,126.976492299041,평동
2023,수원시,권선구청,2023-09-04 12:06,권선동 버스터미널(하),고정형,2023-12-01,37.2510800214241,127.019829090357,권선2동
2023,수원시,권선구청,2023-09-04 12:08,곡선동 대황교화물공영주차장 인근,고정형,2023-12-01,37.2305177968192,127.021883602925,곡선동
