집계년도,시군명,관리기관명,단속일시정보,단속장소,단속방법,데이터기준일자,위도,경도,행정동
2023,수원시,영통구청,2023-01-01 9:03,매탄동 매탄3동행정복지센터 앞,고정형,2023-12-01,37.2564476583796,127.043110363744,매탄3동
2023,수원시,권선구청,2023-01-01 9:03,권선동 청학골프클럽,고정형,2023-12-01,37.2608271831517,127.029950383629,권선1동
2023,수원시,권선구청,2023-01-01 9:03,곡반정동 굿모닝부동산앞,고정형,2023-12-01,37.241741027673,127.034164669533,곡선동
2023,수원시,팔달구청,2023-01-01 9:03,인계동 시청 서문,고정형,2023-12-01,37.263584678785,127.028715898311,인계동
2023,수원시,팔달구청,2023-01-01 9:03,화서1동 화서오거리,고정형,2023-12-01,37.2785670501291,127.002074737915,화서1동
2023,수원시,팔달구청,2023-01-01 9:03,인계동 인계동 1031-4 사거리,고정형,2023-12-01,37.2649777536104,127.029914034816,인계동
2023,수원시,팔달구청,2023-01-01 9:03,인계동 탐앤탐스 사거리,고정형,2023-12-01,37.266656725513336,127.03073285116511,인계동
2023,수원시,팔달구청,2023-01-01 9:03,인계동 삼성화재,고정형,2023-12-01,37.26585414913238,127.03313949269288,인계동
2023,수원시,팔달구청,2023-01-01 9:03,인계동 시청동문,고정형,2023-12-01,37.263584678785,127.028715898311,인계동
2023,수원시,권선구청,2023-01-01 9:03,세류1동 세류초등학교 삼거리,고정형,2023-12-01,37.2665828023066,127.010002259433,세류1동
2023,수원시,권선구청,2023-01-01 9:03,금곡동 리치빌딩 앞,고정형,2023-12-01,37.27312374063284,126.9431325993221,금곡동
2023,수원시,권선구청,2023-01-01 9:03,오목천동 한화꿈에그린아파트 후문앞,고정형,2023-12-01,37.23491887779441,126.97539923689882,평동
2023,수원시,권선구청,2023-01-01 9:04,곡반정동 곡반정동 한솔아파트,고정형,2023-12-01,37.23587613733261,127.02713217866187,곡선동
2023,수원시,팔달구청,2023-01-01 9:04,신풍동 행궁동주민센터,고정형,2023-12-01,37.2840915641066,127.012674868847,행궁동
2023,수원시,권선구청,2023-01-01 9:04,권선1동 권선파출소,고정형,2023-12-01,37.2607451568417,127.026288850903,권선1동
2023,수원시,팔달구청,2023-01-01 9:04,인계동 CJ아파트 오거리,고정형,2023-12-01,37.27657771101308,127.02864190490499,인계동
2023,수원시,영통구청,2023-01-01 9:04,매탄동 삼성2차아파트 정문 앞,고정형,2023-12-01,37.26952339255542,127.04363193003601,매탄4동
2023,수원시,팔달구청,2023-01-01 9:04,인계동 국민건강보험공단(중부일보),고정형,2023-12-01,37.263277177084404,127.03311017985604,인계동
2023,수원시,팔달구청,2023-01-01 9:04,인계동 국민건강보험공단(중부일보),고정형,2023-12-01,37.263277177084404,127.03311017985604,인계동
2023,수원시,권선구청,2023-01-01 9:04,곡반정동 송탄부대찌개앞,고정형,2023-12-01,37.2418719946422,127.033053479012,곡선동
2023,수원시,팔달구청,2023-01-01 9:04,인계동 시청동문,고정형,2023-12-01,37.263584678785,127.028715898311,인계동
2023,수원시,권선구청,2023-01-01 9:04,금곡동 근린공원부근,고정형,2023-12-01,37.27273922967409,126.95642709856006,금곡동
2023,수원시,권선구청,2023-01-01 9:04,탑동 반올림피자샵 맞은편,고정형,2023-12-01,37.2703245266664,126.971516052301,서둔동
2023,수원시,팔달구청,2023-01-01 9:04,인계동 시청 서문,고정형,2023-12-01,37.263584678785,127.028715898311,인계동
2023,수원시,팔달구청,2023-01-01 9:05,인계동 교촌치킨 삼거리,고정형,2023-12-01,37.26583205101048,127.01197846611919,세류3동
